Counter,Time,SFR,Bin 6,Bin 11,Bin 1,Bin 7,Bin 5,Bin 15,Bin7 MToF,Bin 12,Bin1 MToF,Bin5 MToF,Bin 2,Pressure,PM1,Temperature,Bin 14,Sampling Period,Bin3 MToF,Bin 3,Bin 13,Bin 8,PM10,Bin 4,Bin 10,PM2.5,Bin 9,Bin 0,Checksum
1628,980.6247045993805,3.8796536922454834,1,0,41,0,1,0,0.0,0,6.333333333333333,9.666666666666666,19,,51.74150466918945,,0,0.5034453272819519,7.666666666666667,7,0,0,64.0954818725586,0,0,62.915592193603516,0,164,233
1629,981.2230319976807,3.733463764190674,0,0,38,0,0,0,0.0,0,7.0,0.0,17,,49.135589599609375,,0,0.5037013292312622,7.666666666666667,2,0,0,57.553340911865234,0,0,57.442508697509766,0,153,210
1630,981.821284532547,3.899787425994873,0,0,52,0,0,0,0.0,0,6.0,0.0,24,,54.14195251464844,,0,0.5031893253326416,7.666666666666667,5,0,0,66.27459716796875,2,0,66.02349853515625,0,150,233
1631,982.4206607341766,3.897677183151245,0,0,43,0,0,0,0.0,0,6.333333333333333,0.0,23,,53.058109283447266,,0,0.5043626427650452,8.0,3,0,0,64.29961395263672,3,0,64.04261016845703,0,163,235
1632,983.0324654579163,3.8962438106536865,0,0,57,0,0,0,0.0,0,6.333333333333333,0.0,17,,51.56817626953125,,0,0.5033599734306335,8.333333333333334,4,0,0,61.48257827758789,1,0,61.3104362487793,0,143,222
1633,983.6326606273651,3.895589828491211,0,0,46,0,0,0,0.0,0,6.333333333333333,0.0,16,,49.771324157714844,,0,0.5030613541603088,8.333333333333334,6,0,0,59.00552749633789,0,0,58.85206985473633,0,153,221
1634,984.2377316951752,3.9839518070220947,0,0,44,0,0,0,0.0,0,6.0,0.0,16,,44.56595993041992,,0,0.5030826926231384,8.0,2,0,0,52.76647186279297,1,0,52.629119873046875,0,136,199
1635,984.8480937480927,3.940377950668335,0,0,56,0,0,0,0.0,0,6.333333333333333,0.0,19,,54.77231979370117,,0,0.50408536195755,7.0,4,0,0,64.8157730102539,0,0,64.67423248291016,0,162,241
1636,985.4465329647064,3.924060821533203,0,0,33,0,2,0,0.0,0,6.333333333333333,8.666666666666666,17,,45.160709381103516,,0,0.5035093426704407,9.0,5,0,0,55.10880661010742,1,0,54.6496696472168,0,150,208
1637,986.0459339618683,4.006929397583008,0,0,50,0,1,0,0.0,0,6.0,9.0,19,,52.25617980957031,,0,0.5051093101501465,8.0,5,0,0,62.6005744934082,0,0,62.313812255859375,0,163,238
1638,986.6479506492615,3.9545891284942627,0,0,51,0,0,0,0.0,0,6.333333333333333,0.0,15,,44.11634063720703,,0,0.5039573311805725,11.666666666666666,4,0,0,52.88827896118164,1,0,52.72859191894531,0,121,192
1639,987.2517075538635,4.016668319702148,0,0,41,0,1,0,0.0,0,6.0,9.666666666666666,15,,48.78618240356445,,0,0.5047680139541626,9.666666666666666,2,0,0,57.529075622558594,2,0,57.22518539428711,0,169,230
1640,987.8513464927673,3.9591214656829834,0,0,52,0,1,0,0.0,0,6.333333333333333,9.666666666666666,16,,50.785457611083984,,0,0.5040000081062317,8.0,6,0,0,60.776004791259766,0,0,60.485294342041016,0,153,228
1641,988.455005645752,4.018548488616943,1,0,40,0,0,0,0.0,0,6.0,0.0,12,,41.34644317626953,,0,0.5047039985656738,9.666666666666666,2,0,0,49.77449417114258,1,0,48.82854461669922,0,136,192
1642,989.0583398342133,3.9017088413238525,0,0,32,0,0,0,0.0,0,6.666666666666667,0.0,10,,39.51708221435547,,0,0.50408536195755,10.333333333333334,2,0,0,45.57430648803711,1,0,45.46250915527344,0,137,182
1643,989.6620500087738,3.8988351821899414,0,0,42,0,0,0,0.0,0,6.333333333333333,0.0,13,,46.24679946899414,,0,0.5047680139541626,8.666666666666666,5,0,0,54.79121398925781,2,0,54.59016036987305,0,148,210
1644,990.2652726173401,3.89701247215271,0,0,48,0,0,0,0.0,0,6.333333333333333,0.0,18,,52.58072280883789,,0,0.5037440061569214,7.333333333333333,4,0,0,62.34587097167969,1,0,62.17124557495117,0,162,233
1645,990.8679027557373,3.896088123321533,0,0,41,0,0,0,0.0,0,6.333333333333333,0.0,22,,49.806312561035156,,0,0.5045973062515259,7.333333333333333,4,0,0,60.185367584228516,1,0,59.9951286315918,0,151,219
1646,991.4661295413971,3.9818432331085205,0,0,42,0,0,0,0.0,0,6.0,0.0,17,,45.53709411621094,,0,0.5037013292312622,8.0,7,0,0,54.773223876953125,0,0,54.607669830322266,0,140,206
1647,992.0795652866364,4.033325672149658,0,0,41,0,0,0,0.0,0,6.0,0.0,20,,50.20827865600586,,0,0.50408536195755,8.0,4,0,0,59.484771728515625,0,0,59.34510040283203,0,167,232
1648,992.6804945468903,3.979313850402832,0,0,37,0,0,0,0.0,0,6.333333333333333,0.0,11,,44.56858825683594,,0,0.5035093426704407,8.0,3,0,0,51.08301544189453,0,0,50.99235534667969,0,158,209
1649,993.2803316116333,3.851597547531128,0,0,47,0,0,0,0.0,0,6.666666666666667,0.0,19,,50.98277282714844,,0,0.5041279792785645,8.0,3,0,0,60.43563461303711,0,0,60.30522155761719,0,151,220
1650,993.8786883354187,3.873046636581421,0,0,62,0,1,0,0.0,0,6.333333333333333,11.666666666666666,12,,49.26302719116211,,0,0.5035306811332703,5.0,2,0,0,58.20664978027344,1,0,57.93732833862305,0,132,210
1651,994.4780058860779,3.794179677963257,0,0,48,0,0,0,0.0,0,6.666666666666667,0.0,19,,51.76976776123047,,0,0.5034666657447815,7.333333333333333,4,0,0,62.00780487060547,1,0,61.823951721191406,0,148,220
1652,995.0826241970062,3.7485463619232178,0,0,55,0,0,0,0.0,0,6.666666666666667,0.0,14,,54.33830642700195,,0,0.5030826926231384,8.0,2,0,0,62.91847610473633,0,0,62.818016052246094,0,158,229
1653,995.6819047927856,3.725393056869507,0,0,54,0,0,0,0.0,0,6.666666666666667,0.0,17,,51.89427947998047,,0,0.5042133331298828,0.0,0,0,0,60.697998046875,0,0,60.60987854003906,0,141,212
1654,996.280392408371,3.713560104370117,0,0,52,0,0,0,0.0,0,6.666666666666667,0.0,17,,51.65097427368164,,0,0.5035306811332703,8.666666666666666,3,0,0,61.13459014892578,0,0,61.007266998291016,0,140,212
1655,996.8892810344696,3.7881133556365967,0,0,44,0,0,0,0.0,0,6.333333333333333,0.0,11,,49.03648376464844,,0,0.504746675491333,7.333333333333333,2,0,0,56.02741622924805,0,0,55.94380569458008,0,159,216
1656,997.4986062049866,3.9235167503356934,0,0,47,0,0,0,0.0,0,6.0,0.0,24,,53.86353302001953,,0,0.5035520195960999,7.0,5,0,0,65.67908477783203,2,0,65.43061065673828,0,159,237
1657,998.1097736358643,3.910102128982544,1,0,52,0,0,0,0.0,0,6.333333333333333,0.0,10,,48.04682922363281,,0,0.50408536195755,8.0,5,0,0,57.31922149658203,0,0,56.3520393371582,0,148,216
1658,998.7194135189056,3.9033377170562744,0,0,47,0,1,0,0.0,0,6.333333333333333,17.666666666666668,11,,47.81991195678711,,0,0.5034453272819519,8.0,7,0,0,56.55791091918945,0,0,56.27283477783203,0,151,217
1659,999.3195598125458,3.899381399154663,0,0,51,0,0,0,0.0,0,6.333333333333333,0.0,19,,51.09528350830078,,0,0.5043839812278748,8.0,6,0,0,61.683265686035156,1,0,61.479270935058594,0,146,223
1660,999.9191846847534,3.897292375564575,0,0,49,0,0,0,0.0,0,6.333333333333333,0.0,11,,49.54988098144531,,0,0.5034666657447815,8.0,3,0,0,57.218345642089844,1,0,57.08615493774414,0,159,223
1661,1000.5191385746002,3.815903425216675,0,0,40,0,0,0,0.0,0,6.666666666666667,0.0,17,,44.82529067993164,,0,0.5042346715927124,7.666666666666667,3,0,0,53.30292510986328,0,0,53.18157958984375,0,132,192
1662,1001.1330523490906,3.93216872215271,0,0,42,0,2,0,0.0,0,6.0,9.333333333333334,15,,47.24513626098633,,0,0.5041066408157349,8.666666666666666,5,0,0,57.135398864746094,1,0,56.68458938598633,0,151,216
1663,1001.7322146892548,3.9926156997680664,0,0,32,0,1,0,0.0,0,6.0,10.333333333333334,11,,37.88875961303711,,0,0.5040426850318909,7.333333333333333,2,0,0,44.30256271362305,0,0,44.08779525756836,0,131,177
1664,1002.3307774066925,3.8650078773498535,0,0,43,0,0,0,0.0,0,6.666666666666667,0.0,18,,44.930274963378906,,0,0.5035093426704407,7.666666666666667,1,0,0,53.583621978759766,1,0,53.446224212646484,0,129,192
1665,1002.9307117462158,3.878464937210083,0,0,50,0,0,0,0.0,0,6.333333333333333,0.0,15,,52.94242477416992,,0,0.5042346715927124,7.666666666666667,2,0,0,61.581111907958984,1,0,61.44341278076172,0,167,235
1666,1003.5293836593628,3.961047887802124,0,0,35,0,0,0,0.0,0,6.0,0.0,26,,46.5973014831543,,0,0.5038080215454102,7.666666666666667,2,0,0,56.70086669921875,0,0,56.55878829956055,0,141,204
1667,1004.1389362812042,3.93385910987854,0,0,41,0,0,0,0.0,0,6.333333333333333,0.0,14,,50.23284912109375,,0,0.504149317741394,8.0,3,0,0,58.248443603515625,1,0,58.1063117980957,0,173,232
1668,1004.7499418258667,3.914875030517578,0,0,56,0,0,0,0.0,0,6.333333333333333,0.0,13,,51.174896240234375,,0,0.5035520195960999,8.0,2,0,0,59.14832305908203,0,0,59.056331634521484,0,154,225
1669,1005.3635015487671,3.906003713607788,0,0,47,0,0,0,0.0,0,6.333333333333333,0.0,12,,51.44768524169922,,0,0.5041279792785645,8.333333333333334,6,0,0,59.70243453979492,0,0,59.566680908203125,0,170,235
1670,1005.9759573936462,3.9855408668518066,1,0,40,0,0,0,0.0,0,6.0,0.0,15,,42.876373291015625,,0,0.5038293600082397,8.333333333333334,4,0,0,52.33254623413086,0,0,51.376548767089844,0,135,195
1671,1006.587956905365,3.944202423095703,1,0,49,0,0,0,0.0,0,6.333333333333333,0.0,11,,50.78865432739258,,0,0.5040426850318909,8.333333333333334,7,0,0,60.65980911254883,0,0,59.67256164550781,0,167,235
1672,1007.1863844394684,4.013134479522705,0,0,44,0,0,0,0.0,0,6.0,0.0,19,,44.778778076171875,,0,0.5034880042076111,8.0,5,0,0,54.385643005371094,1,0,54.20053482055664,0,131,200
1673,1007.7999799251556,3.9649219512939453,0,0,40,0,0,0,0.0,0,6.333333333333333,0.0,17,,47.41413497924805,,0,0.50408536195755,15.0,1,0,0,55.86905288696289,2,0,55.7033805847168,0,156,216
1674,1008.4011478424072,3.9301109313964844,0,0,58,0,1,0,0.0,0,6.333333333333333,7.666666666666667,12,,43.850589752197266,,0,0.5038080215454102,7.666666666666667,1,0,0,52.099159240722656,1,0,51.8470573425293,0,114,187
1675,1009.0035510063171,3.9167704582214355,0,0,36,0,0,0,0.0,0,6.333333333333333,0.0,14,,44.12943649291992,,0,0.5044266581535339,8.0,4,0,0,51.67133712768555,0,0,51.554386138916016,0,147,201
1676,1009.6078686714172,3.9099059104919434,0,0,27,0,0,0,0.0,0,6.333333333333333,0.0,14,,42.750789642333984,,0,0.5034880042076111,8.0,4,0,0,49.84697723388672,0,0,49.73130798339844,0,154,199
1677,1010.2129323482513,3.824434757232666,0,0,39,0,0,0,0.0,0,6.666666666666667,0.0,16,,47.089500427246094,,0,0.5042986869812012,8.0,3,0,0,55.63397979736328,1,0,55.479515075683594,0,148,207
1678,1010.8198707103729,3.8564178943634033,0,0,51,0,1,0,0.0,0,6.333333333333333,8.333333333333334,8,,44.292808532714844,,0,0.5035520195960999,7.666666666666667,2,0,0,51.87315368652344,2,0,51.58460998535156,0,131,195
1679,1011.4197380542755,4.015743255615234,0,0,32,0,0,0,0.0,0,5.666666666666667,0.0,15,,43.469661712646484,,0,0.5041706562042236,7.333333333333333,4,0,0,50.90789794921875,0,0,50.790306091308594,0,154,205
1680,1012.0182242393494,3.8159730434417725,0,0,36,0,0,0,0.0,0,7.0,0.0,19,,46.16277313232422,,0,0.5034239888191223,8.0,2,0,0,54.78184127807617,0,0,54.66494369506836,0,142,199
1681,1012.6169722080231,3.853241205215454,0,0,55,0,0,0,0.0,0,6.333333333333333,0.0,18,,54.37600326538086,,0,0.504149317741394,8.0,2,0,0,64.13396453857422,1,0,63.98130798339844,0,158,234
1682,1013.2303762435913,3.789529323577881,0,0,41,0,0,0,0.0,0,6.666666666666667,0.0,11,,45.2115364074707,,0,0.5034880042076111,7.666666666666667,1,0,0,52.72004699707031,3,0,52.5346565246582,0,143,199
1683,1013.8296947479248,3.7532029151916504,0,0,40,0,0,0,0.0,0,6.666666666666667,0.0,17,,47.3802375793457,,0,0.5035520195960999,7.666666666666667,1,0,0,55.9031982421875,1,0,55.76675796508789,0,142,201
1684,1014.4282367229462,3.80684494972229,0,0,38,0,0,0,0.0,0,6.333333333333333,0.0,20,,44.10746765136719,,0,0.5032533407211304,9.0,2,0,0,53.05244064331055,0,0,52.93046569824219,0,125,185
1685,1015.0425288677216,3.842041254043579,0,0,41,0,0,0,0.0,0,6.333333333333333,0.0,11,,44.114009857177734,,0,0.5044266581535339,5.666666666666667,1,0,0,50.5015983581543,0,0,50.43236541748047,0,142,195
1686,1015.6408207416534,3.7768611907958984,0,0,49,0,0,0,0.0,0,6.666666666666667,0.0,17,,50.49186325073242,,0,0.5037013292312622,9.0,5,0,0,60.488773345947266,1,0,60.30005645751953,0,142,214
1687,1016.2534718513489,3.920140504837036,0,0,49,0,0,0,0.0,0,6.0,0.0,14,,50.380340576171875,,0,0.504917323589325,8.666666666666666,3,0,0,58.46831130981445,0,0,58.361392974853516,0,160,226
1688,1016.85693192482,3.812687397003174,0,0,54,0,0,0,0.0,0,6.666666666666667,0.0,13,,47.375579833984375,,0,0.5040000081062317,6.666666666666667,4,0,0,55.80047607421875,0,0,55.68115997314453,0,129,200
1689,1017.4632604122162,3.907228708267212,0,0,30,0,0,0,0.0,0,6.0,0.0,15,,44.56005859375,,0,0.5046399831771851,7.333333333333333,4,0,0,52.10041427612305,0,0,51.98004150390625,0,157,206
1690,1018.0665080547333,3.7540524005889893,0,0,36,0,0,0,0.0,0,7.0,0.0,11,,44.0640869140625,,0,0.5039786696434021,8.666666666666666,3,0,0,51.16294860839844,1,0,51.02851104736328,0,143,194
1691,1018.6664152145386,3.8123130798339844,0,0,44,0,0,0,0.0,0,6.333333333333333,0.0,17,,48.33940124511719,,0,0.5045973062515259,8.333333333333334,3,0,0,57.78123092651367,2,0,57.582950592041016,0,143,209
1692,1019.264744758606,3.844860553741455,0,0,40,0,0,0,0.0,0,6.333333333333333,0.0,12,,43.520816802978516,,0,0.5038719773292542,7.0,1,0,0,50.439762115478516,1,0,50.32856369018555,0,138,192
1693,1019.865918636322,3.7814114093780518,0,0,45,0,0,0,0.0,0,6.666666666666667,0.0,8,,42.280059814453125,,0,0.504917323589325,9.0,3,0,0,48.578651428222656,0,0,48.49535369873047,0,127,183
1694,1020.4695258140564,3.8943774700164795,0,0,34,0,0,0,0.0,0,6.0,0.0,14,,41.883663177490234,,0,0.5040213465690613,6.666666666666667,2,0,0,48.82814407348633,0,0,48.73574447631836,0,138,188
1695,1021.0733397006989,3.7516748905181885,0,0,34,0,0,0,0.0,0,7.0,0.0,16,,43.968143463134766,,0,0.5047039985656738,0.0,0,0,0,51.22594451904297,0,0,51.14701843261719,0,138,188
1696,1021.6758964061737,3.8031423091888428,0,0,35,0,0,0,0.0,0,6.333333333333333,0.0,10,,41.8221549987793,,0,0.5032320022583008,7.333333333333333,3,0,0,48.138946533203125,0,0,48.04893493652344,0,138,186
1697,1022.2764377593994,3.8392581939697266,0,0,40,0,0,0,0.0,0,6.333333333333333,0.0,14,,46.70332717895508,,0,0.5049813389778137,5.666666666666667,1,0,0,54.23594284057617,1,0,54.11603546142578,0,151,207
1698,1022.8774628639221,3.8637192249298096,0,0,48,0,0,0,0.0,0,6.333333333333333,0.0,6,,45.308746337890625,,0,0.5039786696434021,8.333333333333334,1,0,0,50.73193359375,0,0,50.683414459228516,0,148,203
1699,1023.4837577342987,3.794581890106201,0,0,42,0,0,0,0.0,0,6.666666666666667,0.0,14,,47.90266799926758,,0,0.5047893524169922,8.666666666666666,3,0,0,55.79862594604492,0,0,55.689552307128906,0,150,209
1700,1024.0859184265137,3.8379337787628174,0,0,47,0,0,0,0.0,0,6.333333333333333,0.0,14,,44.029319763183594,,0,0.5040426850318909,8.0,2,0,0,51.7501220703125,0,0,51.653865814208984,0,124,187
1701,1024.689877986908,3.9360122680664062,0,0,36,0,0,0,0.0,0,6.0,0.0,17,,44.95892333984375,,0,0.5047893524169922,7.0,5,0,0,53.49716567993164,0,0,53.35576248168945,0,146,204
1702,1025.2891199588776,3.918442964553833,0,0,44,0,0,0,0.0,0,6.333333333333333,0.0,15,,43.39509963989258,,0,0.5037226676940918,8.333333333333334,1,0,0,50.847084045410156,0,0,50.761390686035156,0,129,189
1703,1025.8903920650482,3.80985689163208,0,0,56,0,0,0,0.0,0,6.666666666666667,0.0,21,,54.99946594238281,,0,0.5051093101501465,8.666666666666666,2,0,0,65.3646240234375,0,0,65.23515319824219,0,151,230
1704,1026.4929254055023,3.8423266410827637,0,0,38,0,0,0,0.0,0,6.333333333333333,0.0,13,,39.47489547729492,,0,0.5030826926231384,7.333333333333333,2,0,0,46.36927032470703,0,0,46.279109954833984,0,117,170
1705,1027.0939247608185,3.9439048767089844,0,0,39,0,1,0,0.0,0,6.0,10.333333333333334,20,,43.1398811340332,,0,0.5051093101501465,7.666666666666667,3,0,0,52.95377731323242,1,0,52.648197174072266,0,126,190
1706,1027.6947226524353,3.9243879318237305,0,0,39,0,0,0,0.0,0,6.333333333333333,0.0,11,,40.145687103271484,,0,0.5040213465690613,8.666666666666666,2,0,0,46.45904541015625,0,0,46.3792839050293,0,128,180
1707,1028.2945246696472,3.9899356365203857,0,0,34,0,1,0,0.0,0,6.0,9.0,15,,41.083518981933594,,0,0.5044479966163635,8.0,2,0,0,48.696353912353516,0,0,48.4643669128418,0,137,189
1708,1028.894854068756,3.8652191162109375,0,0,42,0,0,0,0.0,0,6.666666666666667,0.0,11,,42.11474609375,,0,0.5036799907684326,8.333333333333334,2,0,0,48.71162796020508,0,0,48.62999725341797,0,130,185
1709,1029.5055315494537,3.87679386138916,0,0,39,0,0,0,0.0,0,6.333333333333333,0.0,13,,41.22760772705078,,0,0.5033813118934631,7.666666666666667,1,0,0,48.25345230102539,1,0,48.13894271850586,0,127,181
1710,1030.1032025814056,3.885017156600952,0,0,51,0,1,0,0.0,0,6.333333333333333,9.666666666666666,14,,50.365421295166016,,0,0.5032960176467896,8.666666666666666,6,0,0,59.94852066040039,0,0,59.66072463989258,0,151,223
1711,1030.706446647644,3.8045294284820557,0,0,44,0,1,0,0.0,0,6.666666666666667,7.666666666666667,14,,43.60392379760742,,0,0.5048106908798218,8.333333333333334,5,0,0,52.554466247558594,0,0,52.27566909790039,0,123,187
1712,1031.305914402008,3.762017011642456,0,0,40,0,0,0,0.0,0,6.666666666666667,0.0,12,,44.39851379394531,,0,0.5038506388664246,6.333333333333333,4,0,0,51.8730354309082,0,0,51.75931930541992,0,136,192
1713,1031.908385515213,3.7362303733825684,0,0,42,0,0,0,0.0,0,6.666666666666667,0.0,11,,44.726375579833984,,0,0.5050879716873169,8.333333333333334,3,0,0,51.81754684448242,0,0,51.72036361694336,0,136,192
1714,1032.5108377933502,3.7951457500457764,0,0,37,0,0,0,0.0,0,6.333333333333333,0.0,14,,45.52574157714844,,0,0.50408536195755,8.333333333333334,6,0,0,54.524322509765625,2,0,54.301300048828125,0,143,202
1715,1033.1143717765808,3.8312392234802246,0,0,35,0,0,0,0.0,0,6.333333333333333,0.0,14,,42.28765106201172,,0,0.5047039985656738,0.0,0,0,0,49.22480010986328,1,0,49.118247985839844,0,136,186
1716,1033.7123062610626,3.7738707065582275,0,0,45,0,1,0,0.0,0,6.666666666666667,8.333333333333334,11,,44.808109283447266,,0,0.5034239888191223,8.0,4,0,0,52.872459411621094,0,0,52.616641998291016,0,132,193
1717,1034.3104603290558,3.822718858718872,0,0,42,0,0,0,0.0,0,6.333333333333333,0.0,18,,49.38856887817383,,0,0.5039359927177429,7.666666666666667,3,0,0,58.350589752197266,0,0,58.22452926635742,0,151,214
1718,1034.9145085811615,3.77051043510437,0,0,43,0,0,0,0.0,0,6.666666666666667,0.0,17,,50.73393249511719,,0,0.5035733580589294,7.333333333333333,4,0,0,59.872344970703125,0,0,59.73583221435547,0,154,218
1719,1035.5331799983978,3.8110289573669434,0,0,30,0,0,0,0.0,0,6.333333333333333,0.0,4,,41.77238464355469,,0,0.5041066408157349,8.0,7,0,0,47.207054138183594,0,0,47.093902587890625,0,157,198
1720,1036.1339120864868,3.843571662902832,0,0,39,0,0,0,0.0,0,6.333333333333333,0.0,16,,41.44336700439453,,0,0.5032320022583008,8.333333333333334,4,0,0,50.04887008666992,1,0,49.8823127746582,0,118,178
1721,1036.7320725917816,3.8597052097320557,0,0,28,0,0,0,0.0,0,6.333333333333333,0.0,14,,39.39811325073242,,0,0.503658652305603,8.333333333333334,2,0,0,46.69783020019531,2,0,46.530433654785156,0,132,178
1722,1037.331104516983,3.874053478240967,0,0,42,0,0,0,0.0,0,6.333333333333333,0.0,11,,44.080814361572266,,0,0.5035093426704407,7.333333333333333,2,0,0,50.72338104248047,0,0,50.641868591308594,0,141,196
1723,1037.942170381546,3.881783962249756,0,0,36,0,0,0,0.0,0,6.333333333333333,0.0,10,,43.019466400146484,,0,0.5041279792785645,8.333333333333334,1,0,0,48.82545471191406,0,0,48.76216506958008,0,149,196
1724,1038.5530636310577,3.8869547843933105,0,0,40,0,0,0,0.0,0,6.333333333333333,0.0,21,,46.671844482421875,,0,0.5034026503562927,7.666666666666667,4,0,0,56.366783142089844,0,0,56.217613220214844,0,137,202
1725,1039.1517062187195,3.8908419609069824,0,0,60,0,0,0,0.0,0,6.333333333333333,0.0,6,,45.31214141845703,,0,0.504149317741394,0.0,0,0,0,51.039859771728516,0,0,51.00190353393555,0,130,196
1726,1039.7503564357758,4.036828517913818,0,0,31,0,0,0,0.0,0,5.666666666666667,0.0,16,,37.576534271240234,,0,0.5038293600082397,8.0,3,0,0,45.10767364501953,1,0,44.962772369384766,0,122,173
1727,1040.3499011993408,3.910508871078491,1,0,33,0,0,0,0.0,0,6.666666666666667,0.0,18,,44.76399612426758,,0,0.50408536195755,7.333333333333333,8,0,0,55.825496673583984,0,0,54.790470123291016,0,144,204
1728,1040.9582886695862,3.9056003093719482,0,0,27,0,0,0,0.0,0,6.333333333333333,0.0,17,,42.41749954223633,,0,0.5035520195960999,8.666666666666666,3,0,0,50.37643051147461,1,0,50.22295379638672,0,146,194
1729,1041.5609865188599,3.9011831283569336,0,0,41,0,0,0,0.0,0,6.333333333333333,0.0,11,,43.26609420776367,,0,0.5044053196907043,9.666666666666666,2,0,0,50.11681365966797,1,0,49.9990234375,0,140,195
1730,1042.179116010666,3.8986806869506836,0,0,38,0,1,0,0.0,0,6.333333333333333,13.666666666666666,8,,41.86119079589844,,0,0.5035520195960999,7.666666666666667,1,0,0,47.789100646972656,0,0,47.59315490722656,0,144,192
1731,1042.7777876853943,3.8967080116271973,0,0,61,0,0,0,0.0,0,6.333333333333333,0.0,11,,49.37690353393555,,0,0.5041279792785645,7.333333333333333,5,0,0,57.75832748413086,0,0,57.636417388916016,0,137,214
1732,1043.3861484527588,3.8958847522735596,0,0,43,0,0,0,0.0,0,6.333333333333333,0.0,17,,45.422019958496094,,0,0.5033599734306335,7.666666666666667,5,0,0,54.73122024536133,1,0,54.54933166503906,0,133,199
1733,1043.997240781784,3.895447015762329,0,0,37,0,0,0,0.0,0,6.333333333333333,0.0,13,,38.23007583618164,,0,0.5040640234947205,8.666666666666666,4,0,0,45.43003845214844,0,0,45.316593170166016,0,114,168
1734,1044.6084480285645,3.8113958835601807,0,0,43,0,0,0,0.0,0,6.666666666666667,0.0,13,,41.652366638183594,,0,0.5039146542549133,8.0,3,0,0,49.135169982910156,0,0,49.03071212768555,0,118,177
1735,1045.208004951477,3.8462164402008057,0,0,44,0,0,0,0.0,0,6.333333333333333,0.0,9,,42.32396697998047,,0,0.5041706562042236,8.0,7,0,0,50.391571044921875,2,0,50.17949676513672,0,127,189
1736,1045.815146446228,3.864269495010376,0,0,36,0,0,0,0.0,0,6.333333333333333,0.0,11,,37.741615295410156,,0,0.5034666657447815,8.0,3,0,0,44.169288635253906,0,0,44.076255798339844,0,116,166
1737,1046.416630268097,3.8745949268341064,0,0,31,0,0,0,0.0,0,6.333333333333333,0.0,11,,38.34994125366211,,0,0.5043839812278748,10.333333333333334,1,0,0,44.04998016357422,0,0,43.98329162597656,0,130,173
1738,1047.0210235118866,3.880980968475342,0,0,28,0,0,0,0.0,0,6.333333333333333,0.0,10,,38.251556396484375,,0,0.5035093426704407,7.666666666666667,2,0,0,43.78416061401367,0,0,43.709869384765625,0,136,176
1739,1047.6208305358887,3.8863883018493652,0,0,39,0,0,0,0.0,0,6.333333333333333,0.0,14,,41.08879089355469,,0,0.5040640234947205,8.333333333333334,2,0,0,48.9164924621582,2,0,48.74828338623047,0,124,181
1740,1048.2268269062042,3.889915704727173,0,0,44,0,0,0,0.0,0,6.333333333333333,0.0,10,,41.55503463745117,,0,0.5035093426704407,8.0,3,0,0,48.506046295166016,1,0,48.3790283203125,0,126,184
1741,1048.827120065689,3.89184308052063,1,0,40,0,0,0,0.0,0,6.333333333333333,0.0,5,,36.99076461791992,,0,0.5044479966163635,8.0,2,0,0,43.38591766357422,0,0,42.47623825073242,0,120,168
1742,1049.4253780841827,3.8931996822357178,0,0,53,0,0,0,0.0,0,6.333333333333333,0.0,10,,44.39772033691406,,0,0.5036799907684326,8.666666666666666,4,0,0,51.766334533691406,0,0,51.6625862121582,0,126,193
1743,1050.0284130573273,3.89384126663208,0,0,43,0,0,0,0.0,0,6.333333333333333,0.0,11,,42.319068908691406,,0,0.5040426850318909,9.666666666666666,7,0,0,50.123287200927734,0,0,49.97987365722656,0,128,189
1744,1050.6283679008484,3.894152879714966,0,0,32,0,0,0,0.0,0,6.333333333333333,0.0,11,,39.69158935546875,,0,0.5036799907684326,8.333333333333334,3,0,0,45.94025421142578,0,0,45.84868621826172,0,135,181
1745,1051.2274014949799,3.9699320793151855,0,0,34,0,0,0,0.0,0,6.0,0.0,13,,37.470008850097656,,0,0.5043626427650452,7.0,4,0,0,44.38949203491211,0,0,44.27878952026367,0,119,170
1746,1051.8259465694427,4.022624492645264,0,0,37,0,0,0,0.0,0,6.0,0.0,12,,40.86219787597656,,0,0.5036799907684326,8.0,3,0,0,47.464683532714844,0,0,47.370914459228516,0,138,190
1747,1052.426125049591,4.053583145141602,0,0,33,0,0,0,0.0,0,6.0,0.0,10,,40.13325500488281,,0,0.5045333504676819,8.333333333333334,4,0,0,46.524658203125,1,0,46.39303970336914,0,146,194
1748,1053.0241162776947,3.9231796264648438,0,0,32,0,0,0,0.0,0,6.666666666666667,0.0,15,,40.31703567504883,,0,0.503658652305603,9.333333333333334,5,0,0,48.380401611328125,1,0,48.21058654785156,0,130,183
1749,1053.6242752075195,3.910342216491699,0,0,49,0,0,0,0.0,0,6.333333333333333,0.0,12,,49.47881317138672,,0,0.5044266581535339,7.0,6,0,0,58.08623123168945,1,0,57.913272857666016,0,156,224
1750,1054.2225368022919,4.04433536529541,0,0,29,0,0,0,0.0,0,5.666666666666667,0.0,11,,39.33343505859375,,0,0.5036799907684326,8.666666666666666,3,0,0,45.558677673339844,1,0,45.43510437011719,0,146,190
1751,1054.822457075119,4.069549083709717,0,0,37,0,0,0,0.0,0,6.0,0.0,16,,41.76261901855469,,0,0.5042986869812012,7.666666666666667,1,0,0,48.85924530029297,0,0,48.773956298828125,0,139,193
