Counter,Time,Bin 15,Bin 10,Bin 6,Bin 7,Bin 13,Bin 3,Checksum,Bin 0,Bin5 MToF,PM10,Bin 1,Bin 12,Bin 11,PM2.5,Bin 2,Pressure,Bin3 MToF,Temperature,Bin1 MToF,Bin 8,Bin 14,Sampling Period,SFR,Bin 4,Bin 9,Bin 5,PM1,Bin7 MToF
2449,1476.0162799358368,0,0,0,0,0,15,1174,741,7.666666666666667,292.6723327636719,314,0,0,291.9046936035156,102,,7.333333333333333,,5.666666666666667,0,0,0.5028906464576721,4.418153762817383,1,0,1,244.97276306152344,0.0
2450,1476.6163854599,0,0,1,0,0,16,1167,701,0.0,304.9692687988281,323,0,0,303.43280029296875,124,,7.0,,5.666666666666667,0,0,0.5037866830825806,4.385304927825928,2,0,0,249.9872283935547,0.0
2451,1477.2275211811066,0,0,0,0,0,23,1207,747,8.333333333333334,300.18896484375,320,0,0,299.2992248535156,115,,7.666666666666667,,5.333333333333333,0,0,0.502677321434021,4.501964569091797,1,0,1,248.2908935546875,0.0
2452,1477.8280730247498,0,0,0,0,0,23,1085,689,0.0,272.3553466796875,263,0,0,271.57928466796875,108,,7.0,,5.666666666666667,0,0,0.5031466484069824,4.426198959350586,2,0,0,224.65184020996094,0.0
2453,1478.4277567863464,0,0,2,0,0,17,1139,690,8.333333333333334,288.1961364746094,309,0,0,285.8327331542969,117,,7.333333333333333,,5.333333333333333,0,0,0.5035306811332703,4.523416042327881,3,0,1,234.8119659423828,0.0
2454,1479.0392129421234,0,0,0,0,0,29,1203,716,0.0,312.0863952636719,324,0,0,311.17413330078125,133,,6.333333333333333,,5.666666666666667,0,0,0.5033173561096191,4.436541557312012,1,0,0,254.38525390625,0.0
2455,1479.6366181373596,0,0,1,0,0,16,1143,756,0.0,272.3779602050781,275,0,0,271.0675048828125,95,,6.333333333333333,,5.333333333333333,0,0,0.5028693079948425,4.528810977935791,0,0,0,228.48800659179688,0.0
2456,1480.2374413013458,0,0,0,0,0,17,1128,687,0.0,286.8993835449219,311,0,0,286.2008056640625,112,,7.666666666666667,,5.666666666666667,0,0,0.50327467918396,4.43913459777832,1,0,0,237.57562255859375,0.0
2457,1480.844049692154,0,0,0,0,0,20,1068,664,7.0,261.61285400390625,287,0,0,260.841796875,95,,7.333333333333333,,5.333333333333333,0,0,0.503167986869812,4.5301618576049805,1,0,1,217.37942504882812,0.0
2458,1481.442527770996,0,0,0,0,0,33,1161,729,0.0,288.50732421875,296,0,0,287.7032470703125,103,,7.333333333333333,,5.666666666666667,0,0,0.5033173561096191,4.439783573150635,0,0,0,238.76904296875,0.0
2459,1482.0426676273346,0,0,0,0,0,32,1175,685,10.333333333333334,313.5665283203125,310,0,0,312.3522644042969,143,,7.0,,5.666666666666667,0,0,0.5032533407211304,4.395933628082275,4,0,1,251.71920776367188,0.0
2460,1482.645576953888,0,0,1,0,0,23,1144,716,0.0,293.11334228515625,287,0,0,291.56793212890625,116,,6.333333333333333,,5.666666666666667,0,0,0.5045760273933411,4.374331951141357,1,0,0,240.5388641357422,0.0
2461,1483.2557680606842,0,0,0,0,0,21,1108,699,0.0,278.24334716796875,294,0,0,277.5948181152344,94,,8.333333333333334,,5.666666666666667,0,0,0.5039786696434021,4.363610744476318,0,0,0,232.72598266601562,0.0
2462,1483.8578584194183,0,0,0,0,0,25,1116,677,11.666666666666666,300.2064514160156,293,0,0,299.0709228515625,117,,7.333333333333333,,6.0,0,0,0.503167986869812,4.233599662780762,2,0,2,245.0276336669922,0.0
2463,1484.4631416797638,0,0,0,0,0,30,1141,721,0.0,292.23284912109375,289,0,0,291.3836975097656,99,,6.666666666666667,,5.666666666666667,0,0,0.5029333233833313,4.292441368103027,2,0,0,242.19900512695312,0.0
2464,1485.0689766407013,0,0,0,0,0,19,1132,708,0.0,295.137939453125,283,0,0,294.3973388671875,122,,7.0,,5.666666666666667,0,0,0.5031466484069824,4.322479248046875,0,0,0,243.21624755859375,0.0
2465,1485.6671164035797,0,0,0,0,0,26,1096,656,0.0,284.7936706542969,314,0,0,284.0577697753906,100,,7.333333333333333,,5.666666666666667,0,0,0.5032960176467896,4.3376569747924805,0,0,0,235.5693817138672,0.0
2466,1486.2689261436462,0,0,0,0,0,18,1114,677,0.0,291.95782470703125,297,0,0,291.17138671875,120,,7.333333333333333,,5.666666666666667,0,0,0.5035306811332703,4.345285415649414,2,0,0,239.89588928222656,0.0
2467,1486.8660144805908,0,0,0,0,0,19,1089,674,8.333333333333334,273.0695495605469,287,0,0,272.2839050292969,108,,8.0,,5.333333333333333,0,0,0.5028906464576721,4.480781555175781,0,0,1,225.70425415039062,0.0
2468,1487.464704990387,0,0,0,0,0,21,1214,740,8.333333333333334,307.13104248046875,341,0,0,306.2051696777344,108,,7.666666666666667,,5.666666666666667,0,0,0.5037226676940918,4.415936470031738,3,0,1,254.8350830078125,0.0
2469,1488.0632529258728,0,0,0,0,0,19,1116,669,0.0,293.75469970703125,297,0,0,292.899169921875,128,,8.0,,5.666666666666667,0,0,0.5028480291366577,4.384212493896484,3,0,0,239.68157958984375,0.0
2470,1488.6623029708862,0,0,0,0,0,15,1130,713,0.0,277.5703125,294,0,0,276.89703369140625,106,,8.0,,5.333333333333333,0,0,0.5041279792785645,4.5013885498046875,2,0,0,231.2710723876953,0.0
2471,1489.2705602645874,0,0,0,0,0,16,1121,704,0.0,280.78851318359375,296,0,0,280.13165283203125,104,,7.0,,5.666666666666667,0,0,0.5031893253326416,4.425920486450195,1,0,0,234.1077117919922,0.0
2472,1489.8762710094452,0,0,0,0,0,23,1128,734,0.0,276.91900634765625,280,0,0,276.23590087890625,90,,7.0,,5.666666666666667,0,0,0.5033599734306335,4.389127731323242,1,0,0,232.39344787597656,0.0
2473,1490.4824812412262,0,0,1,0,0,21,1021,664,0.0,253.7605743408203,246,0,0,252.2292938232422,84,,7.333333333333333,,5.666666666666667,0,0,0.5031253099441528,4.370959281921387,5,0,0,210.32542419433594,0.0
2474,1491.091124534607,0,0,0,0,0,22,1166,734,0.0,293.58673095703125,308,0,0,292.8343811035156,100,,7.666666666666667,,5.666666666666667,0,0,0.5038293600082397,4.361931324005127,2,0,0,244.90467834472656,0.0
2475,1491.70179104805,0,0,0,0,0,15,1088,676,0.0,280.5727844238281,284,0,0,279.8283386230469,110,,6.333333333333333,,5.666666666666667,0,0,0.502784013748169,4.357431411743164,3,0,0,232.03367614746094,0.0
2476,1492.3127675056458,0,0,0,0,0,24,1151,732,3.0,289.4418640136719,294,0,0,288.5488586425781,98,,7.0,,5.666666666666667,0,0,0.5032106637954712,4.355185508728027,2,0,1,240.86375427246094,0.0
2477,1492.9223759174347,0,0,1,0,0,16,1112,703,0.0,284.4078063964844,286,0,0,282.9696960449219,105,,6.666666666666667,,5.666666666666667,0,0,0.5024639964103699,4.354063510894775,1,0,0,235.6813507080078,0.0
2478,1493.521394252777,0,0,0,0,0,17,1157,733,0.0,292.3968811035156,303,0,0,291.750732421875,104,,7.333333333333333,,5.666666666666667,0,0,0.5037226676940918,4.35350227355957,0,0,0,244.57359313964844,0.0
2479,1494.1355321407318,0,0,0,0,0,23,1148,737,10.333333333333334,288.4700622558594,285,0,0,287.6112976074219,101,,7.333333333333333,,5.666666666666667,0,0,0.50327467918396,4.353221416473389,1,0,1,240.09390258789062,0.0
2480,1494.7396848201752,0,0,0,1,0,25,1081,687,0.0,272.57391357421875,285,0,0,268.8312683105469,81,,7.666666666666667,,5.666666666666667,0,0,0.5030186772346497,4.353081226348877,2,0,0,225.26907348632812,9.0
2481,1495.3385648727417,0,0,0,0,0,25,1137,702,0.0,292.1506042480469,297,0,0,291.32379150390625,111,,6.666666666666667,,5.666666666666667,0,0,0.5044479966163635,4.353011131286621,2,0,0,240.82020568847656,0.0
2482,1495.9451014995575,0,0,1,0,0,14,1102,677,7.666666666666667,285.3975830078125,299,0,0,283.8132629394531,108,,7.0,,5.666666666666667,0,0,0.5042773485183716,4.352975845336914,2,0,1,235.17630004882812,0.0
2483,1496.565363407135,0,0,0,0,0,20,1089,688,0.0,279.06646728515625,271,0,0,278.3681640625,110,,8.333333333333334,,5.666666666666667,0,0,0.5028906464576721,4.3529582023620605,0,0,0,230.88922119140625,0.0
2484,1497.1642854213715,0,0,0,0,0,19,1151,718,11.0,284.8477478027344,305,0,0,284.00421142578125,106,,7.333333333333333,,5.333333333333333,0,0,0.5040213465690613,4.48485803604126,2,0,1,236.4415740966797,0.0
2485,1497.7665214538574,0,0,0,0,0,24,1092,689,0.0,274.18023681640625,272,0,0,273.4319763183594,106,,6.666666666666667,,5.666666666666667,0,0,0.5039786696434021,4.417914867401123,1,0,0,226.56939697265625,0.0
2486,1498.375821352005,0,0,0,0,0,20,1151,688,7.666666666666667,302.2987365722656,308,0,0,301.2961730957031,131,,6.666666666666667,,5.666666666666667,0,0,0.5043413043022156,4.385187149047852,3,0,1,246.2873077392578,0.0
2487,1498.9749002456665,0,0,0,0,0,24,1140,692,8.666666666666666,294.7629089355469,309,0,0,293.5724182128906,110,,7.333333333333333,,5.666666666666667,0,0,0.5034239888191223,4.369004726409912,2,0,3,241.81869506835938,0.0
2488,1499.5740809440613,0,0,0,0,0,25,1133,683,0.0,293.9916687011719,309,0,0,293.1831970214844,115,,7.0,,5.666666666666667,0,0,0.5050879716873169,4.360958099365234,1,0,0,241.62771606445312,0.0
2489,1500.174481868744,0,0,1,0,0,18,1109,709,0.0,280.5258483886719,280,0,0,279.11962890625,101,,7.666666666666667,,5.666666666666667,0,0,0.5036373138427734,4.356945991516113,0,0,0,233.05189514160156,0.0
2490,1500.775223493576,0,0,0,0,0,24,1066,655,0.0,276.52325439453125,275,0,0,275.7738952636719,112,,7.333333333333333,,5.666666666666667,0,0,0.5039786696434021,4.354942798614502,0,0,0,227.07078552246094,0.0
2491,1501.3774564266205,0,0,0,0,0,23,1099,661,0.0,283.4753723144531,314,0,0,282.6832580566406,98,,6.666666666666667,,5.666666666666667,0,0,0.5033386945724487,4.353941917419434,3,0,0,234.6704864501953,0.0
2492,1501.982319355011,0,0,0,0,0,28,1154,698,0.0,292.8299560546875,301,0,0,292.0011291503906,127,,7.0,,5.333333333333333,0,0,0.5056426525115967,4.485380172729492,0,0,0,239.13629150390625,0.0
2493,1502.5831668376923,0,0,0,0,0,20,1148,681,8.333333333333334,291.26861572265625,316,0,0,290.37127685546875,129,,6.333333333333333,,5.333333333333333,0,0,0.5033386945724487,4.5541205406188965,1,0,1,237.89761352539062,0.0
2494,1503.2065806388855,0,0,2,0,0,18,1177,719,0.0,302.3002014160156,311,0,0,299.9830322265625,124,,7.0,,5.666666666666667,0,0,0.5032533407211304,4.451259136199951,3,0,0,246.4324188232422,0.0
2495,1503.8043274879456,0,0,0,0,0,15,1131,717,8.333333333333334,281.2969665527344,301,0,0,280.5236511230469,95,,7.0,,5.666666666666667,0,0,0.5036373138427734,4.401551246643066,2,0,1,235.6449432373047,0.0
2496,1504.4048116207123,0,0,0,0,0,18,1110,672,0.0,289.7176208496094,294,0,0,288.9237060546875,124,,8.0,,5.666666666666667,0,0,0.5045973062515259,4.377111434936523,2,0,0,237.35421752929688,0.0
2497,1505.004520893097,0,0,0,0,0,15,1047,657,0.0,257.2799377441406,279,0,0,256.681884765625,95,,6.333333333333333,,5.333333333333333,0,0,0.5038719773292542,4.497642993927002,1,0,0,214.78233337402344,0.0
2498,1505.6035783290863,0,0,0,0,0,19,1210,772,8.333333333333334,300.9464416503906,305,0,0,300.1011047363281,112,,7.666666666666667,,5.666666666666667,0,0,0.5039786696434021,4.42410945892334,1,0,1,250.47694396972656,0.0
2499,1506.2069017887115,0,0,0,0,0,22,1176,716,0.0,307.6842041015625,299,0,0,306.7951354980469,137,,7.666666666666667,,5.666666666666667,0,0,0.5033173561096191,4.388236999511719,2,0,0,250.86456298828125,0.0
2500,1506.8105807304382,0,0,0,0,0,17,1149,715,0.0,294.70184326171875,299,0,0,293.97601318359375,117,,6.333333333333333,,5.666666666666667,0,0,0.5039573311805725,4.370517730712891,1,0,0,243.93870544433594,0.0
2501,1507.4281868934631,0,0,0,0,0,20,1101,671,0.0,276.3904113769531,299,0,0,275.64910888671875,109,,6.333333333333333,,5.333333333333333,0,0,0.5033813118934631,4.49415922164917,2,0,0,228.1344757080078,0.0
2502,1508.0259914398193,0,0,2,0,0,20,1060,683,0.0,264.3691101074219,258,0,0,262.16705322265625,95,,7.666666666666667,,5.666666666666667,0,0,0.5031893253326416,4.422422885894775,2,0,0,217.75428771972656,0.0
2503,1508.6237995624542,0,0,0,0,0,16,1143,698,0.0,294.89776611328125,310,0,0,294.1495056152344,117,,7.0,,5.666666666666667,0,0,0.5030400156974792,4.387407302856445,2,0,0,243.6853485107422,0.0
2504,1509.233556509018,0,0,0,0,0,19,1146,709,0.0,294.8462829589844,300,0,0,294.0676574707031,116,,6.333333333333333,,5.666666666666667,0,0,0.5032960176467896,4.3701066970825195,2,0,0,243.5044403076172,0.0
2505,1509.84743142128,0,0,0,0,0,16,1181,750,0.0,299.9605712890625,298,0,0,299.1883850097656,114,,7.666666666666667,,5.666666666666667,0,0,0.50327467918396,4.361507415771484,3,0,0,249.2657012939453,0.0
2506,1510.4589214324951,0,0,1,0,0,18,1151,713,0.0,298.7137451171875,297,0,0,297.1645202636719,120,,7.666666666666667,,5.666666666666667,0,0,0.5036373138427734,4.35722017288208,2,0,0,245.1617431640625,0.0
2507,1511.057508945465,0,0,1,0,0,21,1126,662,0.0,297.3761901855469,328,0,0,295.8768310546875,114,,7.333333333333333,,5.666666666666667,0,0,0.5034026503562927,4.3550801277160645,0,0,0,243.83079528808594,0.0
2508,1511.664534330368,0,0,1,0,0,20,1125,703,8.333333333333334,292.35089111328125,279,0,0,290.6561279296875,119,,8.0,,5.666666666666667,0,0,0.5028053522109985,4.354010581970215,2,0,1,238.90878295898438,0.0
2509,1512.2630498409271,0,0,1,0,0,25,1148,724,0.0,290.61126708984375,299,0,0,289.1001892089844,98,,7.666666666666667,,5.666666666666667,0,0,0.5034453272819519,4.353475570678711,1,0,0,240.95542907714844,0.0
2510,1512.8765487670898,0,0,0,0,0,22,1121,699,0.0,274.72491455078125,307,0,0,274.0261535644531,91,,7.333333333333333,,5.333333333333333,0,0,0.5030186772346497,4.485132217407227,2,0,0,229.6381072998047,0.0
2511,1513.477064371109,0,0,0,0,0,14,1118,699,0.0,275.4068908691406,288,0,0,274.7185974121094,115,,6.666666666666667,,5.333333333333333,0,0,0.5032320022583008,4.553992748260498,2,0,0,228.033447265625,0.0
2512,1514.0750217437744,0,0,0,0,0,21,1096,695,0.0,271.98529052734375,278,0,0,271.29132080078125,101,,7.666666666666667,,5.666666666666667,0,0,0.5026346445083618,4.451197624206543,1,0,0,226.1061248779297,0.0
2513,1514.6811056137085,0,0,1,0,0,22,1101,666,0.0,287.2501525878906,289,0,0,285.6383361816406,120,,7.0,,5.666666666666667,0,0,0.5028266906738281,4.401520729064941,3,0,0,233.6220245361328,0.0
2514,1515.2810695171356,0,0,0,0,0,19,1066,672,0.0,268.6541748046875,279,0,0,268.0241394042969,96,,7.333333333333333,,5.666666666666667,0,0,0.5034453272819519,4.377096176147461,0,0,0,224.064697265625,0.0
2515,1515.896110534668,0,0,0,0,0,16,1070,686,0.0,270.2914733886719,262,0,0,269.5690612792969,103,,7.666666666666667,,5.666666666666667,0,0,0.5035093426704407,4.364985466003418,3,0,0,224.45437622070312,0.0
2516,1516.5057573318481,0,0,0,0,0,23,1081,684,10.333333333333334,271.86279296875,280,0,0,271.0417175292969,92,,7.666666666666667,,5.666666666666667,0,0,0.5037440061569214,4.358955383300781,1,0,1,226.2819061279297,0.0
2517,1517.1091690063477,0,0,0,0,0,20,1126,682,0.0,292.4796447753906,311,0,0,291.70428466796875,111,,7.333333333333333,,5.666666666666667,0,0,0.5029119849205017,4.355946063995361,2,0,0,241.4969940185547,0.0
2518,1517.709981918335,0,0,0,0,0,26,1114,698,0.0,281.4792785644531,293,0,0,280.6725158691406,94,,7.333333333333333,,5.666666666666667,0,0,0.5031466484069824,4.354443073272705,3,0,0,233.87469482421875,0.0
2519,1518.3154730796814,0,0,1,0,0,16,1109,694,0.0,289.1777648925781,271,0,0,287.5433044433594,122,,7.333333333333333,,5.666666666666667,0,0,0.5027199983596802,4.353692054748535,5,0,0,235.96389770507812,0.0
2520,1518.9198641777039,0,0,0,0,0,26,1100,666,8.333333333333334,278.1548767089844,295,0,0,277.24969482421875,111,,7.333333333333333,,5.333333333333333,0,0,0.5032106637954712,4.4852471351623535,1,0,1,228.03627014160156,0.0
2521,1519.5221073627472,0,0,0,0,0,18,1088,689,0.0,270.08258056640625,282,0,0,269.3124694824219,94,,7.333333333333333,,5.666666666666667,0,0,0.5038080215454102,4.41810417175293,5,0,0,224.95181274414062,0.0
2522,1520.128019809723,0,0,0,0,0,24,1079,653,0.0,278.4962463378906,292,0,0,277.6676330566406,107,,7.0,,5.666666666666667,0,0,0.5031466484069824,4.385280609130859,3,0,0,228.78358459472656,0.0
2523,1520.7319450378418,0,0,0,0,0,19,1055,680,0.0,269.04937744140625,240,0,0,268.3182373046875,115,,7.666666666666667,,5.666666666666667,0,0,0.5034239888191223,4.369051456451416,1,0,0,221.42306518554688,0.0
2524,1521.3446426391602,0,0,0,0,0,20,1089,692,0.0,274.70672607421875,275,0,0,273.9526672363281,99,,7.666666666666667,,5.666666666666667,0,0,0.5037440061569214,4.360981464385986,3,0,0,228.26211547851562,0.0
2525,1521.943867444992,0,0,0,0,0,20,1103,703,7.666666666666667,277.28131103515625,283,0,0,276.4500732421875,94,,8.333333333333334,,5.666666666666667,0,0,0.5028266906738281,4.356957912445068,2,0,1,231.22561645507812,0.0
2526,1522.5536088943481,0,0,0,0,0,15,1105,704,3.6666666666666665,272.9277648925781,277,0,0,272.1887512207031,108,,7.0,,5.333333333333333,0,0,0.5033173561096191,4.486979961395264,0,0,1,226.86830139160156,0.0
2527,1523.1514234542847,0,0,2,0,0,25,1111,702,0.0,283.5550842285156,264,0,0,281.2457580566406,117,,8.0,,5.666666666666667,0,0,0.5035093426704407,4.418943881988525,1,0,0,230.49839782714844,0.0
2528,1523.7498347759247,0,0,0,0,0,23,1076,636,0.0,281.2047424316406,305,0,0,280.46600341796875,112,,7.666666666666667,,5.666666666666667,0,0,0.5035520195960999,4.38569450378418,0,0,0,230.84732055664062,0.0
2529,1524.348315000534,0,0,0,0,0,14,1115,657,8.333333333333334,291.6767883300781,332,0,0,290.848876953125,109,,6.666666666666667,,5.666666666666667,0,0,0.5030826926231384,4.369256496429443,2,0,1,241.1725311279297,0.0
2530,1524.9463288784027,0,0,1,0,0,17,1151,708,0.0,299.9587707519531,302,0,0,298.44573974609375,122,,7.0,,5.666666666666667,0,0,0.5032960176467896,4.361083507537842,1,0,0,246.21356201171875,0.0
2531,1525.5437517166138,0,0,1,0,0,16,1072,650,0.0,278.2436218261719,303,0,0,276.8204650878906,101,,7.333333333333333,,5.666666666666667,0,0,0.5029119849205017,4.357008934020996,1,0,0,229.950927734375,0.0
2532,1526.1470174789429,0,0,2,0,0,19,1076,661,9.666666666666666,281.0062255859375,281,0,0,278.5966491699219,110,,7.333333333333333,,5.666666666666667,0,0,0.5039786696434021,4.354974269866943,2,0,1,228.72439575195312,0.0
2533,1526.7455751895905,0,0,1,0,0,17,1090,697,0.0,288.1082458496094,258,0,0,286.55108642578125,115,,7.0,,6.0,0,0,0.5037866830825806,4.229530334472656,2,0,0,236.5482635498047,0.0
2534,1527.3511209487915,0,0,0,0,0,14,1125,715,0.0,292.0749206542969,277,0,0,291.3701171875,118,,6.666666666666667,,5.666666666666667,0,0,0.5044906735420227,4.290348529815674,1,0,0,241.9662628173828,0.0
2535,1527.9540770053864,0,0,0,0,0,15,1099,693,0.0,271.1025085449219,296,0,0,270.5279846191406,95,,6.666666666666667,,5.333333333333333,0,0,0.5039359927177429,4.4513936042785645,0,0,0,227.44483947753906,0.0
2536,1528.5771176815033,0,0,0,0,0,14,1084,695,0.0,271.01416015625,267,0,0,270.3724670410156,107,,6.0,,5.666666666666667,0,0,0.5056853294372559,4.401617050170898,1,0,0,225.5131072998047,0.0
2537,1529.19335603714,0,0,0,0,0,16,1098,684,0.0,280.4010314941406,289,0,0,279.72308349609375,108,,7.0,,5.666666666666667,0,0,0.5034453272819519,4.377143859863281,1,0,0,232.70606994628906,0.0
2538,1529.7909870147705,0,0,0,0,0,22,1125,713,7.666666666666667,279.4254150390625,271,0,0,278.5184631347656,116,,6.666666666666667,,5.333333333333333,0,0,0.5030400156974792,4.497659683227539,2,0,1,229.776611328125,0.0
2539,1530.388789653778,0,0,1,0,0,18,1107,684,0.0,280.7121887207031,300,0,0,279.31085205078125,104,,7.333333333333333,,5.666666666666667,0,0,0.5030186772346497,4.424117565155029,0,0,0,232.29794311523438,0.0
2540,1530.992061138153,0,0,0,0,0,16,1136,714,0.0,288.02703857421875,292,0,0,287.302734375,112,,8.333333333333334,,5.666666666666667,0,0,0.5041706562042236,4.388240814208984,2,0,0,238.97482299804688,0.0
2541,1531.5915086269379,0,0,0,0,0,23,1125,702,5.666666666666667,286.3236083984375,293,0,0,285.42156982421875,104,,7.0,,5.666666666666667,0,0,0.5029760003089905,4.370520114898682,2,0,1,236.84927368164062,0.0
2542,1532.2076246738434,0,0,0,0,0,10,1078,668,0.0,279.706298828125,280,0,0,279.02301025390625,118,,7.333333333333333,,5.666666666666667,0,0,0.5038933157920837,4.361712455749512,2,0,0,231.00242614746094,0.0
2543,1532.8050270080566,0,0,0,0,0,22,1069,677,0.0,273.9512939453125,257,0,0,273.1336669921875,110,,7.0,,5.666666666666667,0,0,0.5029119849205017,4.357322692871094,3,0,0,225.2703094482422,0.0
2544,1533.4033691883087,0,0,0,0,0,19,1113,722,0.0,277.7255554199219,273,0,0,276.99273681640625,96,,7.333333333333333,,5.666666666666667,0,0,0.5032106637954712,4.355130672454834,3,0,0,232.0753631591797,0.0
2545,1534.0021805763245,0,0,0,0,0,19,1008,654,0.0,250.4823760986328,248,0,0,249.8012237548828,84,,7.0,,5.666666666666667,0,0,0.5038719773292542,4.3540358543396,3,0,0,209.38539123535156,0.0
2546,1534.6005086898804,0,0,0,0,0,23,1014,631,7.666666666666667,259.53057861328125,261,0,0,258.6025085449219,94,,7.333333333333333,,5.666666666666667,0,0,0.5028906464576721,4.353488922119141,4,0,1,213.6632537841797,0.0
2547,1535.2004437446594,0,0,0,0,0,14,1039,638,0.0,267.7910461425781,287,0,0,267.1662902832031,99,,7.0,,5.666666666666667,0,0,0.5028906464576721,4.353215217590332,1,0,0,222.72515869140625,0.0
2548,1535.800089597702,0,0,0,0,0,31,1112,692,7.666666666666667,284.0924987792969,282,0,0,283.1015625,104,,7.333333333333333,,5.666666666666667,0,0,0.5040426850318909,4.353078365325928,2,0,1,233.39361572265625,0.0
2549,1536.3979334831238,0,0,1,0,0,18,1090,680,0.0,281.2613830566406,283,0,0,279.82476806640625,108,,7.333333333333333,,5.666666666666667,0,0,0.5030826926231384,4.353010177612305,0,0,0,231.97483825683594,0.0
2550,1536.9973151683807,0,0,0,0,0,20,1054,659,8.333333333333334,272.32904052734375,259,0,0,271.3081970214844,112,,7.0,,5.666666666666667,0,0,0.5044053196907043,4.352975368499756,2,0,2,222.90509033203125,0.0
2551,1537.5949466228485,0,0,0,0,0,10,1074,691,0.0,268.3529968261719,281,0,0,267.7456970214844,89,,6.666666666666667,,5.666666666666667,0,0,0.5029333233833313,4.3529582023620605,3,0,0,226.05606079101562,0.0
2552,1538.199327468872,0,0,1,0,0,16,1140,704,0.0,298.1828308105469,293,0,0,296.6378479003906,124,,7.0,,5.666666666666667,0,0,0.5030613541603088,4.352950096130371,2,0,0,244.22608947753906,0.0
2553,1538.7977356910706,0,0,0,0,0,20,1124,701,0.0,288.672119140625,291,0,0,287.9336242675781,111,,7.333333333333333,,5.666666666666667,0,0,0.5032960176467896,4.352945804595947,1,0,0,238.9161376953125,0.0
2554,1539.4158823490143,0,0,0,0,0,20,1113,709,8.666666666666666,282.4659423828125,274,0,0,281.4043273925781,104,,7.666666666666667,,5.666666666666667,0,0,0.5032960176467896,4.352942943572998,4,0,2,233.2872772216797,0.0
2555,1540.0171842575073,0,0,0,0,0,20,1126,703,0.0,286.41888427734375,301,0,0,285.7174377441406,101,,7.0,,5.666666666666667,0,0,0.5033813118934631,4.352941989898682,1,0,0,238.5826416015625,0.0
2556,1540.6204342842102,0,0,0,0,0,21,1140,693,0.0,293.2563781738281,316,0,0,292.48406982421875,108,,7.0,,5.666666666666667,0,0,0.5055360198020935,4.352941513061523,2,0,0,242.70729064941406,0.0
2557,1541.2291514873505,0,0,0,0,0,13,1095,669,8.333333333333334,288.36639404296875,282,0,0,287.4834289550781,128,,7.333333333333333,,5.666666666666667,0,0,0.5041706562042236,4.352941513061523,2,0,1,235.8743438720703,0.0
2558,1541.829734802246,0,0,1,0,0,21,1122,698,0.0,282.51727294921875,283,0,0,281.0525817871094,119,,7.0,,5.333333333333333,0,0,0.5042986869812012,4.484848976135254,0,0,0,231.49063110351562,0.0
2559,1542.4296152591705,0,0,0,0,0,24,1157,734,8.333333333333334,292.43316650390625,276,0,0,291.5020446777344,121,,7.666666666666667,,5.666666666666667,0,0,0.5037226676940918,4.417911052703857,1,0,1,240.2736053466797,0.0
2560,1543.0301067829132,0,0,0,0,0,27,1073,669,3.6666666666666665,283.8239440917969,260,0,0,282.882080078125,116,,7.333333333333333,,6.0,0,0,0.5044053196907043,4.258992671966553,0,0,1,231.80996704101562,0.0
2561,1543.6287670135498,0,0,0,0,0,18,1032,646,0.0,265.57830810546875,272,0,0,264.890380859375,94,,7.333333333333333,,5.666666666666667,0,0,0.50327467918396,4.305454730987549,2,0,0,220.8319091796875,0.0
2562,1544.229948759079,0,0,0,0,0,19,1024,628,7.666666666666667,273.8199462890625,271,0,0,272.8779602050781,101,,7.333333333333333,,6.0,0,0,0.50408536195755,4.206038951873779,4,0,1,225.08717346191406,0.0
2563,1544.8384692668915,0,0,0,0,0,21,1054,687,0.0,269.0352478027344,247,0,0,268.33111572265625,98,,7.333333333333333,,5.666666666666667,0,0,0.5030613541603088,4.278229236602783,1,0,0,223.72898864746094,0.0
2564,1545.4393074512482,0,0,0,0,0,19,1085,682,0.0,279.6219787597656,278,0,0,278.88372802734375,104,,7.666666666666667,,5.666666666666667,0,0,0.5029546618461609,4.3152618408203125,2,0,0,231.7957000732422,0.0
2565,1546.0370314121246,0,0,0,0,0,16,1079,704,11.0,271.81048583984375,257,0,0,271.0352478027344,100,,7.333333333333333,,5.666666666666667,0,0,0.5033386945724487,4.334019660949707,1,0,1,226.5882110595703,0.0
2566,1546.6349868774414,0,0,0,0,0,25,1077,701,9.0,261.16339111328125,255,0,0,260.28009033203125,92,,6.666666666666667,,5.333333333333333,0,0,0.503167986869812,4.4747843742370605,3,0,1,216.87489318847656,0.0
2567,1547.23397898674,0,0,0,0,0,25,1107,704,8.333333333333334,274.62738037109375,281,0,0,273.7528076171875,94,,6.333333333333333,,5.666666666666667,0,0,0.50327467918396,4.413022041320801,2,0,1,228.22000122070312,0.0
2568,1547.8338794708252,0,0,1,0,0,25,1094,667,0.0,279.8665771484375,296,0,0,278.2608947753906,101,,7.333333333333333,,5.666666666666667,0,0,0.5051946640014648,4.382775783538818,4,0,0,229.5357208251953,0.0
2569,1548.4363362789154,0,0,0,0,0,14,1036,659,0.0,262.30926513671875,260,0,0,261.5919189453125,99,,8.666666666666666,,5.666666666666667,0,0,0.5033599734306335,4.367807388305664,4,0,0,217.8257598876953,0.0
2570,1549.0345697402954,0,0,0,0,0,20,1056,668,0.0,268.8315124511719,265,0,0,268.1330871582031,102,,7.333333333333333,,5.666666666666667,0,0,0.5029119849205017,4.360361576080322,1,0,0,222.7859344482422,0.0
