Counter,Time,PM2.5,Bin 11,Bin5 MToF,PM1,Bin 8,Temperature,SFR,Bin1 MToF,Bin 3,Bin 14,PM10,Checksum,Bin 13,Bin 2,Bin 10,Pressure,Sampling Period,Bin 6,Bin 4,Bin 12,Bin7 MToF,Bin 9,Bin 7,Bin 1,Bin 15,Bin 5,Bin 0,Bin3 MToF
361,216.07755208015442,920.9740600585938,0,9.666666666666666,664.995361328125,0,,4.624152183532715,5.333333333333333,199,0,927.5194091796875,2824,0,682,0,,0.5040213465690613,1,19,0,0.0,0,0,1125,0,4,794,7.666666666666667
362,216.6777138710022,923.236328125,0,8.0,663.2931518554688,0,,4.624576091766357,5.333333333333333,172,0,930.9341430664062,2777,0,727,0,,0.5049600005149841,3,18,0,0.0,0,0,1106,0,3,748,7.666666666666667
363,217.27707028388977,961.1076049804688,0,6.333333333333333,690.5921630859375,0,,4.484648704528809,5.666666666666667,180,0,969.4506225585938,2813,0,713,0,,0.5038719773292542,3,25,0,0.0,0,0,1133,0,4,755,7.333333333333333
364,217.8771457672119,985.0064086914062,0,7.666666666666667,703.4087524414062,0,,4.5537428855896,5.333333333333333,237,0,991.4058227539062,2930,0,746,0,,0.5047039985656738,0,18,0,0.0,0,0,1153,0,3,773,7.666666666666667
365,218.47524619102478,992.192626953125,0,6.0,709.5086059570312,0,,4.589094638824463,5.333333333333333,207,0,998.5507202148438,2931,0,771,0,,0.5037440061569214,0,21,0,0.0,0,0,1194,0,4,734,7.666666666666667
366,219.07558131217957,939.671142578125,0,9.666666666666666,679.8292846679688,0,,4.6069769859313965,5.333333333333333,177,0,947.1452026367188,2837,0,705,0,,0.5049386620521545,3,18,0,0.0,0,0,1182,0,1,751,7.0
367,219.67485809326172,977.4035034179688,0,10.0,705.9268188476562,0,,4.476357460021973,5.666666666666667,192,0,985.8146362304688,2897,0,702,0,,0.5039359927177429,3,20,0,0.0,0,0,1158,0,5,817,7.333333333333333
368,220.27510714530945,950.443603515625,0,9.0,685.4671630859375,0,,4.549464702606201,5.333333333333333,201,0,957.272705078125,2851,0,693,0,,0.5050453543663025,1,19,0,0.0,0,0,1170,0,5,762,7.666666666666667
369,220.87427949905396,984.367431640625,0,7.0,700.8670043945312,0,,4.449034214019775,5.666666666666667,212,0,992.5790405273438,2857,0,745,0,,0.5039573311805725,2,24,0,0.0,0,0,1079,0,5,790,7.333333333333333
370,221.47491550445557,1030.7037353515625,0,11.666666666666666,730.510498046875,0,,4.400463104248047,5.666666666666667,240,0,1038.509033203125,2930,0,778,0,,0.505237340927124,1,19,0,0.0,0,0,1139,0,5,748,7.666666666666667
371,222.0739049911499,1004.1528930664062,0,13.333333333333334,714.5872192382812,0,,4.5099382400512695,5.333333333333333,191,0,1011.15673828125,2896,0,806,0,,0.5040426850318909,1,24,0,0.0,0,0,1122,0,2,750,7.333333333333333
372,222.67403602600098,1052.5540771484375,0,11.0,748.3770141601562,0,,4.430049419403076,5.666666666666667,221,0,1061.892333984375,2995,0,792,0,,0.5050026774406433,3,22,0,0.0,0,0,1218,0,6,733,7.666666666666667
373,223.27320551872253,1059.560546875,0,8.666666666666666,744.9619140625,0,,4.3911566734313965,5.666666666666667,245,0,1069.1240234375,2968,0,822,0,,0.5037866830825806,3,26,0,0.0,0,0,1120,0,3,749,7.666666666666667
374,223.87336611747742,1046.448486328125,0,9.333333333333334,744.0890502929688,0,,4.371964931488037,5.666666666666667,215,0,1054.3394775390625,2940,0,775,0,,0.5047253370285034,1,32,0,0.0,0,0,1197,0,4,716,7.666666666666667
375,224.47152471542358,975.8567504882812,0,11.0,695.6806030273438,0,,4.494924068450928,5.333333333333333,221,0,983.748291015625,2833,0,728,0,,0.5038293600082397,2,19,0,0.0,0,0,1154,0,4,705,7.666666666666667
376,225.07177686691284,1050.34033203125,0,7.666666666666667,737.3568725585938,0,,4.422792911529541,5.666666666666667,236,0,1064.0150146484375,2956,0,818,0,,0.5049600005149841,4,25,0,11.666666666666666,0,1,1141,0,8,723,8.333333333333334
377,225.67101955413818,1061.716552734375,0,5.333333333333333,764.810546875,0,,4.387588977813721,5.666666666666667,192,0,1069.369140625,3026,0,789,0,,0.503765344619751,2,12,0,0.0,0,0,1214,0,3,814,7.666666666666667
378,226.27174186706543,1015.153076171875,0,0.0,732.06298828125,0,,4.370196342468262,5.666666666666667,181,0,1022.6026000976562,2911,0,737,0,,0.5054720044136047,2,27,0,0.0,0,0,1175,0,0,789,8.0
379,226.87063717842102,908.8446044921875,0,9.0,658.4481811523438,0,,4.49398946762085,5.333333333333333,162,0,915.596923828125,2694,0,674,0,,0.504149317741394,2,14,0,0.0,0,0,1072,0,3,767,7.666666666666667
380,227.47096395492554,920.1129150390625,0,9.666666666666666,660.8023681640625,0,,4.558553695678711,5.333333333333333,183,0,928.9644165039062,2729,0,719,0,,0.5050879716873169,1,11,0,9.666666666666666,0,1,1075,0,1,738,7.333333333333333
381,228.0701277256012,944.2814331054688,0,7.0,684.3507690429688,0,,4.453375339508057,5.666666666666667,170,0,975.4447021484375,2767,0,689,0,,0.504256010055542,1,16,0,0.0,1,0,1125,0,1,764,7.666666666666667
382,228.6706247329712,1052.9976806640625,0,5.333333333333333,750.276123046875,0,,4.402585506439209,5.666666666666667,202,0,1063.62646484375,2987,0,800,0,,0.5054293274879456,1,28,0,7.666666666666667,0,1,1191,0,4,760,7.333333333333333
383,229.2697811126709,1000.3140869140625,0,8.333333333333334,711.3192138671875,0,,4.511053085327148,5.333333333333333,189,0,1010.8473510742188,2903,0,778,0,,0.5042986869812012,5,27,0,0.0,0,0,1143,0,7,754,7.666666666666667
384,229.87017798423767,970.566162109375,0,6.666666666666667,701.74755859375,0,,4.430586814880371,5.666666666666667,185,0,977.3146362304688,2870,0,705,0,,0.5055786371231079,1,23,0,0.0,0,0,1106,0,3,847,8.0
385,230.46916818618774,966.7189331054688,0,7.666666666666667,699.2907104492188,0,,4.391420841217041,5.666666666666667,170,0,973.5814819335938,2797,0,691,0,,0.5042346715927124,1,23,0,0.0,0,0,1134,0,5,773,8.0
386,231.06948065757751,990.3267822265625,0,4.333333333333333,712.5640869140625,0,,4.505185127258301,5.333333333333333,196,0,996.2789916992188,2924,0,749,0,,0.5051306486129761,0,23,0,0.0,0,0,1158,0,1,797,7.666666666666667
387,231.6684856414795,976.3052368164062,0,6.666666666666667,699.7281494140625,0,,4.564306259155273,5.333333333333333,179,0,984.9053344726562,2887,0,750,0,,0.5039359927177429,3,26,0,0.0,0,0,1165,0,6,758,7.666666666666667
388,232.26879215240479,989.8695068359375,0,5.666666666666667,707.8428344726562,0,,4.456118583679199,5.666666666666667,196,0,997.545166015625,2868,0,753,0,,0.5050240159034729,2,24,0,0.0,0,0,1124,0,2,767,7.666666666666667
389,232.86802792549133,1003.8350219726562,0,7.0,719.7699584960938,0,,4.40392541885376,5.666666666666667,192,0,1014.14990234375,2900,0,725,0,,0.5042346715927124,5,29,0,0.0,0,0,1151,0,4,794,7.666666666666667
390,233.46876645088196,1033.2574462890625,0,8.333333333333334,741.6500244140625,0,,4.3782854080200195,5.666666666666667,220,0,1040.2093505859375,2955,0,749,0,,0.5055360198020935,1,17,0,0.0,0,0,1200,0,1,767,7.666666666666667
391,234.06774830818176,967.5165405273438,0,9.0,693.1126708984375,0,,4.365576267242432,5.666666666666667,200,0,976.4261474609375,2749,0,708,0,,0.5043626427650452,0,19,0,10.333333333333334,0,1,1096,0,1,724,7.333333333333333
392,234.66782307624817,1028.043212890625,0,8.333333333333334,732.2325439453125,0,,4.4915452003479,5.333333333333333,229,0,1035.3458251953125,2991,0,768,0,,0.5049386620521545,0,28,0,0.0,0,0,1214,0,7,745,7.333333333333333
393,235.26716232299805,993.9902954101562,0,7.666666666666667,715.4288330078125,0,,4.421157360076904,5.666666666666667,198,0,1000.6302490234375,2893,0,722,0,,0.5042346715927124,0,20,0,0.0,0,0,1144,0,7,802,8.0
394,235.86767554283142,1031.5574951171875,0,6.333333333333333,727.5230712890625,0,,4.520781993865967,5.333333333333333,225,0,1040.518310546875,2960,0,830,0,,0.5054293274879456,3,26,0,0.0,0,0,1164,0,2,710,7.333333333333333
395,236.46683311462402,982.249755859375,0,8.333333333333334,706.8302612304688,0,,4.435274600982666,5.666666666666667,194,0,990.7086791992188,2844,0,706,0,,0.504256010055542,3,18,0,0.0,0,0,1181,0,5,737,7.666666666666667
396,237.06710028648376,969.18212890625,0,10.333333333333334,691.3934936523438,0,,4.52815055847168,5.333333333333333,216,0,975.8881225585938,2845,0,750,0,,0.5051733255386353,1,18,0,0.0,0,0,1119,0,1,740,8.0
397,237.6660351753235,1058.84326171875,0,7.333333333333333,744.9879760742188,0,,4.438817501068115,5.666666666666667,251,0,1068.4169921875,2990,0,815,0,,0.5038293600082397,3,28,0,0.0,0,0,1175,0,3,715,8.0
398,238.26615715026855,999.0575561523438,0,6.333333333333333,711.8276977539062,0,,4.529996871948242,5.333333333333333,202,0,1007.0729370117188,2892,0,797,0,,0.5047253370285034,3,12,0,0.0,0,0,1150,0,1,727,7.666666666666667
399,238.86426448822021,991.4557495117188,0,7.666666666666667,706.0153198242188,0,,4.577005386352539,5.333333333333333,219,0,1000.4371948242188,2922,0,771,0,,0.5040213465690613,4,19,0,0.0,0,0,1168,0,1,740,7.0
400,239.46509432792664,989.9505615234375,0,7.0,698.6742553710938,0,,4.600877285003662,5.333333333333333,214,0,998.9010620117188,2893,0,805,0,,0.5055786371231079,3,26,0,0.0,0,0,1150,0,5,690,7.666666666666667
401,240.06405115127563,1007.1920776367188,0,8.333333333333334,714.0237426757812,0,,4.6129069328308105,5.333333333333333,205,0,1014.1552734375,2960,0,821,0,,0.5044693350791931,0,29,0,0.0,0,0,1168,0,6,731,7.666666666666667
402,240.66433811187744,1030.8919677734375,0,7.333333333333333,734.7714233398438,0,,4.479155540466309,5.666666666666667,229,0,1041.4256591796875,3010,0,761,0,,0.5053439736366272,5,25,0,0.0,0,0,1208,0,4,778,7.666666666666667
403,241.2634675502777,958.1524658203125,0,7.666666666666667,685.3564453125,0,,4.550909519195557,5.333333333333333,202,0,965.916748046875,2833,0,727,0,,0.5042346715927124,2,21,0,0.0,0,0,1138,0,5,738,7.666666666666667
404,241.86389589309692,1082.653076171875,0,7.0,757.7413940429688,0,,4.4497246742248535,5.666666666666667,250,0,1092.069091796875,3046,0,862,0,,0.5053653120994568,2,35,0,0.0,0,0,1178,0,5,714,8.0
405,242.4629876613617,1064.8245849609375,0,8.0,751.8717651367188,0,,4.400801181793213,5.666666666666667,232,0,1072.02197265625,2961,0,821,0,,0.504256010055542,0,28,0,0.0,0,0,1203,0,3,674,7.333333333333333
406,243.06353640556335,1089.8177490234375,0,7.0,761.7577514648438,0,,4.376740455627441,5.666666666666667,242,0,1098.99072265625,3002,0,890,0,,0.5055360198020935,2,19,0,0.0,0,0,1108,0,6,735,7.666666666666667
407,243.6624526977539,1071.834228515625,0,7.0,760.138671875,0,,4.364808559417725,5.666666666666667,209,0,1078.9417724609375,2973,0,823,0,,0.5041919946670532,0,31,0,0.0,0,0,1191,0,3,716,7.666666666666667
408,244.2630491256714,1070.4610595703125,0,10.0,752.985107421875,0,,4.491138458251953,5.333333333333333,258,0,1079.005615234375,3053,0,840,0,,0.5055146813392639,1,22,0,0.0,0,0,1218,0,8,706,7.666666666666667
409,244.86241149902344,1055.923828125,0,13.0,735.9364013671875,0,,4.55708646774292,5.333333333333333,266,0,1066.4169921875,3015,0,862,0,,0.5047039985656738,4,28,0,0.0,0,0,1181,0,4,670,7.666666666666667
410,245.4624981880188,999.502197265625,0,7.666666666666667,707.1058349609375,0,,4.590792179107666,5.333333333333333,236,0,1005.9664916992188,2934,0,806,0,,0.5055786371231079,0,23,0,0.0,0,0,1153,0,1,715,7.333333333333333
411,246.06149196624756,986.1643676757812,0,7.666666666666667,700.672607421875,0,,4.4687042236328125,5.666666666666667,216,0,993.3347778320312,2843,0,765,0,,0.5042346715927124,1,20,0,0.0,0,0,1092,0,3,746,7.333333333333333
412,246.66137313842773,1017.7655029296875,0,8.0,713.6490478515625,0,,4.545508861541748,5.333333333333333,230,0,1024.9329833984375,2907,0,847,0,,0.5047893524169922,0,25,0,0.0,0,0,1117,0,5,683,7.666666666666667
413,247.26073813438416,1075.26708984375,0,6.666666666666667,755.8485107421875,0,,4.447141647338867,5.666666666666667,271,0,1090.446533203125,3046,0,810,0,,0.5038506388664246,2,24,0,13.666666666666666,0,2,1222,0,6,709,7.666666666666667
414,247.8609664440155,1065.021240234375,0,12.333333333333334,754.5717163085938,0,,4.399537563323975,5.666666666666667,221,0,1073.0970458984375,2981,0,814,0,,0.5048533082008362,1,25,0,0.0,0,0,1211,0,6,703,7.666666666666667
415,248.45920634269714,1063.35595703125,0,9.666666666666666,748.7241821289062,0,,4.5094523429870605,5.333333333333333,220,0,1070.193359375,2990,0,881,0,,0.5039359927177429,0,23,0,0.0,0,0,1187,0,2,677,7.666666666666667
416,249.05945539474487,958.3831176757812,0,5.666666666666667,685.882568359375,0,,4.566494941711426,5.333333333333333,204,0,966.6262817382812,2852,0,729,0,,0.5049813389778137,3,21,0,0.0,0,0,1143,0,3,749,7.666666666666667
417,249.65865516662598,1027.752197265625,0,13.666666666666666,721.5362548828125,0,,4.4571614265441895,5.666666666666667,221,0,1035.7774658203125,2890,0,838,0,,0.503765344619751,1,24,0,0.0,0,0,1084,0,6,716,7.666666666666667
418,250.25940656661987,982.94921875,0,6.666666666666667,702.5415649414062,0,,4.404435157775879,5.666666666666667,203,0,989.1906127929688,2783,0,733,0,,0.5055999755859375,0,16,0,0.0,0,0,1160,0,4,667,7.666666666666667
419,250.85834431648254,943.0745239257812,0,6.666666666666667,672.2822265625,0,,4.512023448944092,5.333333333333333,210,0,950.9724731445312,2787,0,717,0,,0.504256010055542,2,22,0,0.0,0,0,1055,0,5,776,7.0
420,251.45892548561096,964.1315307617188,0,10.333333333333334,693.5547485351562,0,,4.431055068969727,5.666666666666667,221,0,970.2041015625,2831,0,687,0,,0.5055786371231079,0,19,0,0.0,0,0,1130,0,2,772,7.666666666666667
421,252.05785536766052,991.4037475585938,0,8.0,712.5042114257812,0,,4.391651153564453,5.666666666666667,194,0,999.6825561523438,2848,0,720,0,,0.5043626427650452,3,20,0,0.0,0,0,1142,0,2,767,7.333333333333333
422,252.65774273872375,1006.4478149414062,0,4.333333333333333,716.924560546875,0,,4.505305767059326,5.333333333333333,227,0,1018.1031494140625,2942,0,754,0,,0.5048320293426514,3,22,0,6.333333333333333,0,1,1182,0,3,750,7.666666666666667
423,253.2560019493103,963.6428833007812,0,7.0,687.20556640625,0,,4.564368724822998,5.333333333333333,193,0,972.9174194335938,2828,0,755,0,,0.5039146542549133,0,24,0,9.666666666666666,0,1,1130,0,5,720,8.0
424,253.85606026649475,956.0624389648438,0,0.0,678.4647827148438,0,,4.594484806060791,5.333333333333333,232,0,962.120849609375,2831,0,757,0,,0.5047039985656738,0,21,0,0.0,0,0,1104,0,0,717,7.666666666666667
425,254.45413208007812,993.9837646484375,0,6.666666666666667,706.0835571289062,0,,4.609691619873047,5.333333333333333,193,0,1001.7384033203125,2918,0,816,0,,0.5040426850318909,2,24,0,0.0,0,0,1142,0,3,738,8.0
426,255.05499076843262,1006.6397094726562,0,10.666666666666666,715.9967651367188,0,,4.617332935333252,5.333333333333333,224,0,1016.4714965820312,2965,0,795,0,,0.5055573582649231,1,19,0,8.333333333333334,0,1,1238,0,2,685,7.333333333333333
427,255.6539580821991,933.1690673828125,0,7.666666666666667,664.75048828125,0,,4.621163845062256,5.333333333333333,214,0,939.9190673828125,2808,0,737,0,,0.5043413043022156,1,22,0,0.0,0,0,1069,0,2,763,7.333333333333333
428,256.2542040348053,1005.680419921875,0,8.0,715.3419799804688,0,,4.483044147491455,5.666666666666667,207,0,1013.9841918945312,2915,0,780,0,,0.5052800178527832,2,23,0,0.0,0,0,1132,0,6,765,7.666666666666667
429,256.8531565666199,972.4375,0,9.333333333333334,689.2793579101562,0,,4.552915573120117,5.333333333333333,221,0,979.52392578125,2830,0,770,0,,0.5038719773292542,1,19,0,0.0,0,0,1114,0,3,702,8.0
430,257.4531977176666,974.4476928710938,0,8.0,697.5354614257812,0,,4.45068359375,5.666666666666667,196,0,981.3303833007812,2826,0,740,0,,0.5046399831771851,1,20,0,0.0,0,0,1097,0,3,769,7.0
431,258.05142760276794,994.8728637695312,0,8.666666666666666,697.7017822265625,0,,4.536167621612549,5.333333333333333,248,0,1003.450927734375,2852,0,787,0,,0.5039359927177429,2,27,0,0.0,0,0,1133,0,4,651,8.0
432,258.6516058444977,1076.588623046875,0,7.666666666666667,753.4634399414062,0,,4.442666053771973,5.666666666666667,267,0,1084.5123291015625,2998,0,861,0,,0.5048320293426514,1,21,0,0.0,0,0,1183,0,1,664,7.666666666666667
433,259.2509353160858,1078.3450927734375,0,7.666666666666667,754.41015625,0,,4.397346019744873,5.666666666666667,238,0,1089.23828125,2969,0,843,0,,0.5038933157920837,4,32,0,0.0,0,0,1185,0,6,661,8.0
434,259.8511142730713,1027.0184326171875,0,6.333333333333333,727.6162109375,0,,4.508301258087158,5.333333333333333,223,0,1034.5146484375,2963,0,814,0,,0.5048106908798218,1,24,0,0.0,0,0,1155,0,3,743,7.666666666666667
435,260.4504554271698,1002.94140625,0,10.333333333333334,711.228759765625,0,,4.5659050941467285,5.333333333333333,221,0,1010.5840454101562,2942,0,791,0,,0.5040213465690613,1,27,0,0.0,0,0,1149,0,5,748,8.0
436,261.0508186817169,946.1480712890625,0,10.666666666666666,677.8656616210938,0,,4.595262050628662,5.333333333333333,207,0,953.8255615234375,2854,0,709,0,,0.5051093101501465,2,29,0,0.0,0,0,1146,0,3,758,7.666666666666667
437,261.6500082015991,977.8038330078125,0,7.333333333333333,700.9153442382812,0,,4.470820426940918,5.666666666666667,198,0,984.4635009765625,2826,0,737,0,,0.5039573311805725,1,17,0,0.0,0,0,1148,0,2,723,7.666666666666667
438,262.25009989738464,978.0686645507812,0,8.333333333333334,694.0579833984375,0,,4.546603679656982,5.333333333333333,224,0,985.4010009765625,2877,0,773,0,,0.5047893524169922,1,18,0,0.0,0,0,1091,0,5,765,7.333333333333333
439,262.84943079948425,1008.8243408203125,0,7.0,715.7374267578125,0,,4.585466384887695,5.333333333333333,226,0,1019.8308715820312,2966,0,782,0,,0.5039146542549133,2,31,0,3.0,0,1,1201,0,2,721,7.666666666666667
440,263.4495961666107,1106.6580810546875,0,11.666666666666666,768.5848388671875,0,,4.466179370880127,5.666666666666667,288,0,1115.7880859375,3097,0,887,0,,0.5048533082008362,1,38,0,0.0,0,0,1200,0,4,679,8.333333333333334
441,264.0478513240814,1064.261962890625,0,10.333333333333334,749.2376708984375,0,,4.408833026885986,5.666666666666667,235,0,1072.5517578125,2975,0,834,0,,0.5042133331298828,1,25,0,0.0,0,0,1155,0,6,719,7.666666666666667
442,264.64800000190735,1022.0374755859375,0,9.0,717.1917724609375,0,,4.51432991027832,5.333333333333333,248,0,1029.0389404296875,2923,0,825,0,,0.5049600005149841,0,30,0,0.0,0,0,1127,0,1,692,7.666666666666667
443,265.24723076820374,1115.43505859375,0,7.333333333333333,774.4569702148438,0,,4.432166576385498,5.666666666666667,280,0,1124.39501953125,3072,0,903,0,,0.5038506388664246,1,31,0,0.0,0,0,1187,0,4,666,8.0
444,265.8472993373871,1111.97216796875,0,8.333333333333334,770.325439453125,0,,4.392197132110596,5.666666666666667,282,0,1122.821044921875,3053,0,890,0,,0.504746675491333,3,30,0,0.0,0,0,1155,0,7,686,7.666666666666667
445,266.4454777240753,1144.13525390625,0,7.333333333333333,784.9112548828125,0,,4.372480869293213,5.666666666666667,290,0,1158.0533447265625,3068,0,928,0,,0.5038506388664246,6,33,0,0.0,0,0,1173,0,10,628,8.0
446,267.0456974506378,1090.1685791015625,0,8.333333333333334,757.2496337890625,0,,4.362689018249512,5.666666666666667,260,0,1100.697509765625,2971,0,870,0,,0.5048320293426514,3,28,0,0.0,0,0,1133,0,7,670,8.0
447,267.64382910728455,1041.595458984375,0,8.333333333333334,733.4241333007812,0,,4.490016460418701,5.333333333333333,238,0,1049.1727294921875,2951,0,822,0,,0.5037440061569214,0,23,0,0.0,0,0,1182,0,8,678,7.666666666666667
448,268.2438156604767,1063.4796142578125,0,8.0,743.2201538085938,0,,4.420416355133057,5.666666666666667,254,0,1072.0322265625,2973,0,844,0,,0.5044053196907043,1,34,0,0.0,0,0,1125,0,4,711,7.666666666666667
449,268.8418519496918,1052.0284423828125,0,9.333333333333334,740.36962890625,0,,4.520394325256348,5.333333333333333,248,0,1059.1988525390625,2993,0,844,0,,0.5034239888191223,0,21,0,0.0,0,0,1189,0,4,687,7.333333333333333
450,269.4403808116913,1055.096923828125,0,8.333333333333334,737.6869506835938,0,,4.572099208831787,5.333333333333333,252,0,1064.2620849609375,3017,0,857,0,,0.5040000081062317,2,34,0,0.0,0,0,1211,0,5,656,7.333333333333333
451,270.0389652252197,1076.9176025390625,0,9.666666666666666,749.5631103515625,0,,4.459829330444336,5.666666666666667,265,0,1086.33740234375,2989,0,871,0,,0.5036159753799438,2,25,0,0.0,0,0,1165,0,6,655,7.666666666666667
