Counter,Time,PM2.5,PM10
873,525.350014925003,955.3,1194.1
875,526.5487940311432,956.3,1194.8
877,527.7480988502502,957.6,1196.4
879,528.9464221000671,957.9,1196.5
881,530.144782781601,958.4,1197.1
883,531.3435006141663,959.3,1198.9
885,532.5487732887268,961.4,1202.6
887,533.7473287582397,961.2,1203.0
889,534.9455437660217,961.4,1204.1
891,536.142587184906,960.9,1206.2
893,537.3441388607025,961.0,1207.5
895,538.5442571640015,961.5,1207.5
897,539.7412376403809,961.4,1208.0
899,540.9383270740509,960.5,1209.0
901,542.1354506015778,961.1,1211.0
903,543.3403284549713,960.8,1211.4
905,544.5415549278259,961.4,1212.1
907,545.74587059021,961.0,1211.1
909,546.946558713913,962.3,1214.1
911,548.1474804878235,963.1,1216.8
913,549.3480610847473,964.9,1220.2
915,550.5498275756836,965.5,1222.5
917,551.7468719482422,968.0,1227.1
919,552.962798833847,967.9,1228.1
921,554.1591579914093,968.6,1228.3
923,555.3596634864807,968.8,1229.5
925,556.5652987957001,968.4,1230.4
927,557.7806506156921,969.5,1234.7
929,558.978579044342,969.0,1234.0
931,560.1809351444244,969.0,1234.8
933,561.377893447876,969.2,1235.3
935,562.5754499435425,970.0,1239.7
937,563.7736124992371,969.9,1242.8
939,564.980033159256,970.1,1243.4
941,566.1781477928162,970.0,1246.9
943,567.3766481876373,970.8,1250.0
945,568.5775196552277,970.6,1250.9
947,569.7780072689056,972.0,1255.0
949,570.9752249717712,973.3,1257.3
951,572.1735479831696,972.9,1257.2
953,573.3717408180237,974.0,1259.9
955,574.5701413154602,971.7,1256.2
957,575.7799580097198,970.9,1253.9
959,576.9817063808441,971.9,1256.1
961,578.180114030838,972.2,1256.8
963,579.3940148353577,973.9,1262.3
965,580.591470003128,973.3,1262.8
967,581.7903623580933,975.0,1267.7
969,582.9872751235962,975.8,1269.2
971,584.1856389045715,975.5,1268.3
973,585.3840851783752,974.8,1268.8
975,586.582531452179,974.1,1268.4
977,587.7992970943451,974.1,1268.7
979,589.0080740451813,974.8,1269.8
981,590.2055914402008,975.2,1270.7
983,591.4097874164581,975.6,1272.3
985,592.611606836319,975.7,1272.3
987,593.8295991420746,975.6,1272.4
989,595.0269694328308,975.8,1272.7
991,596.2289447784424,976.3,1272.6
993,597.4300689697266,977.0,1272.7
995,598.6354093551636,976.9,1270.0
997,599.8363192081451,976.3,1267.8
999,601.0457985401154,975.7,1266.4
1001,602.2556672096252,974.4,1261.8
1003,603.4630632400513,972.5,1257.9
1005,604.675196647644,972.0,1255.9
1007,605.8722922801971,970.9,1252.5
1009,607.0905585289001,970.1,1252.1
1011,608.2994546890259,971.2,1251.9
1013,609.5039346218109,969.8,1247.5
1015,610.7213792800903,971.2,1250.5
1017,611.9326419830322,971.1,1250.8
1019,613.142639875412,971.1,1249.0
