Counter,Time,Bin 5,Pressure,Bin 4,PM10,SFR,Bin 8,Bin 15,Bin 6,Bin 3,Bin 2,Bin3 MToF,Bin5 MToF,Bin 9,Bin 14,Bin 12,Checksum,Sampling Period,PM1,PM2.5,Bin 7,Temperature,Bin7 MToF,Bin 1,Bin 11,Bin1 MToF,Bin 0,Bin 13,Bin 10
124,74.1461250782013,0,,4,478.69940185546875,4.484981536865234,1,0,0,28,215,7.0,0.0,0,0,0,1757,0.5047680139541626,379.13995361328125,467.6885070800781,0,,0.0,550,0,5.333333333333333,959,0,0
125,74.74813961982727,2,,4,614.8111572265625,4.417975425720215,0,0,0,60,331,8.0,9.666666666666666,0,0,0,2119,0.5039786696434021,480.6435241699219,612.38916015625,0,,0.0,703,0,5.666666666666667,1019,0,0
126,75.35915637016296,1,,5,614.6607055664062,4.385217189788818,0,0,0,58,329,7.666666666666667,8.333333333333334,0,0,0,2115,0.5046186447143555,481.35955810546875,612.3475341796875,0,,0.0,691,0,5.666666666666667,1031,0,0
127,75.96250104904175,1,,4,592.0570678710938,4.369019985198975,0,0,1,63,266,7.333333333333333,4.333333333333333,0,0,0,2129,0.5038719773292542,471.8057861328125,589.1935424804688,0,,0.0,667,0,5.666666666666667,1127,0,0
128,76.56491160392761,1,,1,659.343994140625,4.360966205596924,0,0,0,55,332,8.0,6.333333333333333,0,0,0,2231,0.5044053196907043,519.751953125,657.1492919921875,0,,0.0,822,0,5.666666666666667,1020,0,0
129,77.16924691200256,1,,6,614.7354736328125,4.356950283050537,0,0,1,54,301,7.333333333333333,9.0,0,0,0,2163,0.5034239888191223,486.56378173828125,611.7584838867188,0,,0.0,674,0,5.666666666666667,1126,0,0
130,77.7678906917572,1,,5,598.953857421875,4.354944705963135,0,0,0,66,288,7.333333333333333,4.333333333333333,0,0,0,2088,0.5041066408157349,472.8140563964844,596.6917114257812,0,,0.0,690,0,5.666666666666667,1038,0,0
131,78.36625695228577,0,,6,549.285400390625,4.353942394256592,0,0,0,56,274,7.333333333333333,0.0,0,0,0,1925,0.5035093426704407,433.7295227050781,547.2948608398438,0,,0.0,597,0,5.666666666666667,992,0,0
132,78.96485471725464,1,,7,614.2379760742188,4.3534417152404785,0,0,2,50,306,7.333333333333333,14.333333333333334,0,0,0,2097,0.5040000081062317,482.0643310546875,610.480712890625,0,,0.0,723,0,5.666666666666667,1008,0,0
133,79.56349515914917,0,,3,543.7025146484375,4.35319185256958,0,0,2,49,249,7.333333333333333,0.0,0,0,0,1913,0.5037226676940918,431.8950500488281,540.4498901367188,0,,0.0,634,0,5.666666666666667,976,0,0
134,80.16356587409973,1,,4,493.4600524902344,4.484981536865234,0,0,0,40,241,8.333333333333334,6.333333333333333,0,0,0,1814,0.5044693350791931,394.3049621582031,491.7752685546875,0,,0.0,567,0,5.333333333333333,961,0,0
135,80.762136220932,0,,3,585.5191650390625,4.553915023803711,0,0,1,43,294,7.0,0.0,0,0,0,2093,0.5037440061569214,464.3490295410156,583.0173950195312,0,,0.0,767,0,5.333333333333333,985,0,0
136,81.36209964752197,2,,6,638.2884521484375,4.451160907745361,0,0,1,62,321,8.666666666666666,6.0,0,0,0,2250,0.5044053196907043,502.01385498046875,635.0800170898438,0,,0.0,759,0,5.666666666666667,1099,0,0
137,81.96028304100037,1,,1,561.6265869140625,4.401503562927246,0,0,0,40,273,7.333333333333333,7.666666666666667,0,0,0,1993,0.5036159753799438,448.6152648925781,559.8672485351562,0,,0.0,661,0,5.666666666666667,1017,0,0
138,82.55909585952759,3,,11,604.5033569335938,4.3770880699157715,0,0,0,48,300,7.0,6.0,0,0,0,2109,0.5042986869812012,476.817626953125,601.9555053710938,0,,0.0,697,0,5.666666666666667,1050,0,0
139,83.15748167037964,2,,2,533.9142456054688,4.364981174468994,0,0,0,38,243,7.0,8.666666666666666,0,0,0,1910,0.5035520195960999,428.8169860839844,532.125244140625,0,,0.0,623,0,5.666666666666667,1002,0,0
140,83.75774335861206,2,,1,567.4697265625,4.358952522277832,0,0,2,49,285,7.0,7.666666666666667,0,0,0,1963,0.5045333504676819,446.3174133300781,563.9008178710938,0,,0.0,643,0,5.666666666666667,981,0,0
141,84.36401700973511,1,,4,585.2047729492188,4.355945110321045,0,0,0,52,296,7.666666666666667,8.333333333333334,0,0,0,2025,0.5032533407211304,461.9249572753906,583.1031494140625,0,,0.0,660,0,5.666666666666667,1012,0,0
142,84.96715593338013,3,,10,573.9620971679688,4.354442596435547,0,0,1,53,250,8.0,7.333333333333333,0,0,0,2003,0.5048533082008362,454.78509521484375,570.806884765625,0,,0.0,721,0,5.666666666666667,965,0,0
143,85.567955493927,0,,6,632.4971923828125,4.353692054748535,0,0,0,49,331,8.666666666666666,0.0,0,0,0,2155,0.5038080215454102,497.70294189453125,630.3423461914062,0,,0.0,730,0,5.666666666666667,1039,0,0
144,86.16915988922119,2,,8,674.2676391601562,4.353316783905029,0,0,1,65,366,8.0,6.666666666666667,0,0,0,2258,0.5049813389778137,522.7366333007812,670.7158813476562,0,,0.0,768,0,5.666666666666667,1048,0,0
145,86.77425789833069,2,,4,605.0145874023438,4.3531293869018555,0,0,0,57,303,7.333333333333333,5.333333333333333,0,0,0,2066,0.5029546618461609,475.8602294921875,602.6925048828125,0,,0.0,709,0,5.666666666666667,991,0,0
146,87.37750339508057,2,,2,610.8984985351562,4.2286601066589355,0,0,2,57,280,7.666666666666667,10.666666666666666,0,0,0,2066,0.5048959851264954,482.2218933105469,607.1065673828125,0,,0.0,697,0,6.0,1026,0,0
147,87.97845220565796,1,,6,675.834716796875,4.289900779724121,0,0,1,71,332,7.666666666666667,9.666666666666666,0,0,0,2252,0.5039359927177429,528.2694091796875,672.4785766601562,0,,0.0,801,0,5.666666666666667,1040,0,0
148,88.58065104484558,3,,4,632.384765625,4.32119083404541,0,0,2,54,309,7.333333333333333,11.333333333333334,0,0,0,2159,0.5042773485183716,496.9137268066406,628.3900756835938,0,,0.0,730,0,5.666666666666667,1057,0,0
149,89.179922580719,1,,8,577.3617553710938,4.337007999420166,0,0,0,55,258,8.333333333333334,13.0,0,0,0,2008,0.5037013292312622,456.04425048828125,572.1895751953125,1,,12.333333333333334,685,0,5.666666666666667,1000,0,0
150,89.7830102443695,2,,2,635.9028930664062,4.344959735870361,0,0,1,45,313,7.0,3.0,0,0,0,2172,0.5046186447143555,502.7580871582031,632.968994140625,0,,0.0,773,0,5.666666666666667,1036,0,0
151,90.38114476203918,1,,5,624.352783203125,4.348947048187256,0,0,2,58,311,7.333333333333333,9.666666666666666,0,0,0,2137,0.5035733580589294,489.6568298339844,620.5474243164062,0,,0.0,718,0,5.666666666666667,1042,0,0
152,90.97972583770752,1,,5,608.162109375,4.350943088531494,0,0,1,57,311,7.0,3.6666666666666665,0,0,0,2049,0.5040426850318909,475.42901611328125,605.1376953125,0,,0.0,725,0,5.666666666666667,949,0,0
153,91.57815957069397,0,,3,604.4631958007812,4.35194206237793,0,0,1,59,277,7.666666666666667,0.0,0,0,0,2096,0.5035093426704407,479.48834228515625,601.7360229492188,0,,0.0,740,0,5.666666666666667,1016,0,0
154,92.17692589759827,1,,6,615.1110229492188,4.352441787719727,0,0,1,53,326,7.0,5.0,0,0,0,2081,0.5042133331298828,480.4158630371094,612.0459594726562,0,,0.0,701,0,5.666666666666667,993,0,0
155,92.77533721923828,0,,3,613.3640747070312,4.352691650390625,0,0,1,57,326,7.666666666666667,0.0,0,0,0,2054,0.5037013292312622,478.4761962890625,610.475341796875,0,,0.0,717,0,5.666666666666667,950,0,0
156,93.37526679039001,0,,4,506.4241638183594,4.352816581726074,0,0,1,42,229,7.333333333333333,0.0,0,0,0,1830,0.5042986869812012,405.95965576171875,504.0743103027344,0,,0.0,560,0,5.666666666666667,994,0,0
157,93.97361016273499,1,,6,571.37109375,4.352879047393799,0,0,1,58,269,6.666666666666667,8.333333333333334,0,0,0,2021,0.5037013292312622,452.48236083984375,568.4794921875,0,,0.0,633,0,5.666666666666667,1053,0,0
158,94.57378268241882,0,,4,498.4298095703125,4.48481559753418,0,0,1,39,225,7.666666666666667,0.0,0,0,0,1846,0.5042773485183716,400.5973205566406,496.1897888183594,0,,0.0,600,0,5.333333333333333,977,0,0
159,95.17199516296387,1,,7,638.2743530273438,4.4178948402404785,0,0,3,61,316,7.333333333333333,24.333333333333332,0,0,0,2193,0.5034666657447815,498.7488098144531,633.64453125,0,,0.0,780,0,5.666666666666667,1025,0,0
160,95.77101182937622,0,,8,670.3890380859375,4.3851776123046875,0,0,0,48,346,7.666666666666667,0.0,0,0,0,2288,0.5045760273933411,528.1255493164062,668.1249389648438,0,,0.0,820,0,5.666666666666667,1066,0,0
161,96.3690345287323,2,,5,703.340087890625,4.369000434875488,0,0,4,63,352,7.666666666666667,13.666666666666666,0,0,0,2362,0.5035093426704407,547.4992065429688,697.6618041992188,0,,0.0,858,0,5.666666666666667,1078,0,0
162,96.96875262260437,1,,6,667.5182495117188,4.360956192016602,0,0,0,76,335,7.666666666666667,11.666666666666666,0,0,0,2259,0.5040640234947205,521.7781372070312,664.9130859375,0,,0.0,807,0,5.666666666666667,1034,0,0
163,97.56735873222351,1,,7,636.2555541992188,4.356944561004639,0,0,0,59,320,7.666666666666667,3.0,0,0,0,2183,0.5035733580589294,500.5802001953125,633.8710327148438,0,,0.0,740,0,5.666666666666667,1056,0,0
164,98.16730618476868,0,,8,575.8160400390625,4.3549418449401855,0,0,1,42,293,7.333333333333333,0.0,0,0,0,2003,0.5043200254440308,454.5796203613281,573.0734252929688,0,,0.0,639,0,5.666666666666667,1020,0,0
165,98.76573491096497,1,,5,536.5133666992188,4.485909938812256,0,0,2,43,253,6.333333333333333,8.333333333333334,0,0,0,1953,0.5037013292312622,426.8404541015625,533.2183837890625,0,,0.0,639,0,5.333333333333333,1010,0,0
166,99.36626243591309,4,,6,568.7969360351562,4.4184250831604,0,0,1,67,289,7.333333333333333,8.666666666666666,0,0,0,1987,0.5048106908798218,443.3763427734375,565.4051513671875,0,,0.0,646,0,5.666666666666667,974,0,0
167,99.96415948867798,1,,7,670.02978515625,4.385438442230225,0,0,0,47,340,7.0,3.0,0,0,0,2258,0.5035946369171143,524.6201171875,664.69482421875,1,,13.0,834,0,5.666666666666667,1028,0,0
168,100.56423783302307,0,,3,672.1687622070312,4.369129180908203,0,0,1,66,362,7.666666666666667,0.0,0,0,0,2242,0.5042773485183716,522.7650146484375,669.0411376953125,0,,0.0,801,0,5.666666666666667,1009,0,0
169,101.1625406742096,0,,6,642.0608520507812,4.361020088195801,0,0,3,53,326,8.0,0.0,0,0,0,2200,0.5035520195960999,503.1022644042969,637.5896606445312,0,,0.0,731,0,5.666666666666667,1081,0,0
170,101.76233959197998,0,,9,631.8401489257812,4.356976509094238,0,0,1,57,346,8.0,0.0,0,0,0,2122,0.5042133331298828,490.7817687988281,628.6813354492188,0,,0.0,709,0,5.666666666666667,1000,0,0
171,102.36103081703186,1,,3,623.0926513671875,4.354957580566406,0,0,1,72,336,7.666666666666667,9.666666666666666,0,0,0,2067,0.5037226676940918,481.84600830078125,619.8724365234375,0,,0.0,723,0,5.666666666666667,931,0,0
172,102.96121025085449,2,,8,641.1956176757812,4.353949069976807,0,0,1,70,333,7.333333333333333,6.333333333333333,0,0,0,2166,0.5049813389778137,498.1381530761719,637.7208862304688,0,,0.0,741,0,5.666666666666667,1011,0,0
173,103.57074975967407,1,,8,586.7969970703125,4.485383033752441,0,0,0,55,316,7.333333333333333,5.0,0,0,0,2055,0.5039573311805725,459.310546875,584.5165405273438,0,,0.0,692,0,5.333333333333333,983,0,0
174,104.1852126121521,1,,5,627.9903564453125,4.4181694984436035,0,0,1,56,329,8.333333333333334,4.333333333333333,0,0,0,2155,0.5040000081062317,491.6255798339844,624.9496459960938,0,,0.0,750,0,5.666666666666667,1013,0,0
175,104.78375148773193,3,,4,671.3610229492188,4.385313034057617,0,0,1,83,342,8.333333333333334,7.333333333333333,0,0,0,2281,0.5035306811332703,521.8391723632812,667.7210083007812,0,,0.0,791,0,5.666666666666667,1057,0,0
176,105.38412928581238,0,,8,640.6521606445312,4.369067192077637,0,0,0,64,313,7.666666666666667,0.0,0,0,0,2209,0.5046826601028442,504.8060607910156,638.337646484375,0,,0.0,774,0,5.666666666666667,1050,0,0
177,105.98228335380554,1,,5,707.1435546875,4.360989570617676,0,0,2,70,386,7.333333333333333,7.666666666666667,0,0,0,2334,0.5038933157920837,546.40869140625,702.90869140625,0,,0.0,831,0,5.666666666666667,1039,0,0
178,106.58309578895569,3,,7,673.8837890625,4.356961727142334,0,0,0,68,355,7.333333333333333,9.333333333333334,0,0,0,2251,0.5044266581535339,523.8935546875,671.0050659179688,0,,0.0,804,0,5.666666666666667,1014,0,0
179,107.18551921844482,4,,12,667.2385864257812,4.354950904846191,0,0,5,73,327,7.666666666666667,6.333333333333333,0,0,0,2239,0.5038080215454102,514.114501953125,660.2918701171875,0,,0.0,787,0,5.666666666666667,1031,0,0
180,107.78780245780945,2,,10,674.4745483398438,4.229519844055176,0,0,2,71,324,7.0,12.0,0,0,0,2235,0.5043839812278748,525.580322265625,670.058349609375,0,,0.0,762,0,6.0,1064,0,0
181,108.39225387573242,1,,8,620.2030029296875,4.290342807769775,0,0,0,52,305,7.0,5.666666666666667,0,0,0,2076,0.5034453272819519,487.8363952636719,617.8855590820312,0,,0.0,738,0,5.666666666666667,972,0,0
182,108.99706268310547,0,,6,636.23974609375,4.321415424346924,0,0,1,61,318,7.666666666666667,0.0,0,0,0,2144,0.5040213465690613,498.640380859375,633.2113037109375,0,,0.0,751,0,5.666666666666667,1007,0,0
183,109.60073709487915,0,,4,611.3585815429688,4.33712100982666,0,0,2,65,294,7.0,0.0,0,0,0,2096,0.5036373138427734,480.17510986328125,607.6924438476562,0,,0.0,712,0,5.666666666666667,1019,0,0
184,110.21449637413025,3,,8,590.5237426757812,4.345016956329346,0,0,0,44,307,7.666666666666667,10.0,0,0,0,2001,0.5044266581535339,462.9538269042969,588.0774536132812,0,,0.0,687,0,5.666666666666667,952,0,0
185,110.82306623458862,2,,7,626.269287109375,4.348975658416748,0,0,2,55,320,7.333333333333333,6.666666666666667,0,0,0,2143,0.503765344619751,489.81341552734375,622.2738647460938,0,,0.0,700,0,5.666666666666667,1057,0,0
186,111.42256593704224,2,,8,642.9269409179688,4.350957870483398,0,0,1,64,338,8.0,9.333333333333334,0,0,0,2165,0.5038506388664246,499.8631896972656,639.4907836914062,0,,0.0,734,0,5.666666666666667,1018,0,0
187,112.02190852165222,3,,4,626.8740844726562,4.351949691772461,0,0,3,56,318,7.666666666666667,10.666666666666666,0,0,0,2117,0.503167986869812,488.404296875,622.075927734375,0,,0.0,726,0,5.666666666666667,1007,0,0
188,112.63252305984497,0,,2,595.2469482421875,4.352445602416992,0,0,2,59,289,7.333333333333333,0.0,0,0,0,2065,0.5045333504676819,469.1428527832031,591.7573852539062,0,,0.0,686,0,5.666666666666667,1027,0,0
189,113.2308177947998,1,,3,580.4132690429688,4.3526930809021,0,0,2,56,288,7.333333333333333,9.0,0,0,0,1994,0.5036799907684326,455.4654846191406,576.79931640625,0,,0.0,665,0,5.666666666666667,979,0,0
190,113.8445770740509,1,,2,621.899658203125,4.352817058563232,0,0,0,64,310,7.333333333333333,9.0,0,0,0,2124,0.5041706562042236,489.25274658203125,619.665283203125,0,,0.0,741,0,5.666666666666667,1006,0,0
191,114.4565634727478,1,,4,650.3778076171875,4.484782695770264,0,0,2,72,339,7.0,5.666666666666667,0,0,0,2249,0.5034239888191223,506.4496765136719,646.4486083984375,0,,0.0,800,0,5.333333333333333,1031,0,0
192,115.05574488639832,1,,5,647.53076171875,4.4178786277771,0,0,0,63,344,7.333333333333333,7.666666666666667,0,0,0,2212,0.5046613216400146,503.4432678222656,642.1339721679688,1,,9.0,758,0,5.666666666666667,1040,0,0
193,115.65403652191162,0,,7,671.6943969726562,4.385169982910156,0,0,0,74,360,7.0,0.0,0,0,0,2262,0.5039786696434021,522.2064208984375,669.1244506835938,0,,0.0,791,0,5.666666666666667,1030,0,0
194,116.25648045539856,2,,4,701.480712890625,4.3689961433410645,0,0,3,63,382,7.333333333333333,7.0,0,0,0,2297,0.5046826601028442,541.0005493164062,696.4952392578125,0,,0.0,857,0,5.666666666666667,986,0,0
195,116.85505366325378,5,,6,664.5506591796875,4.360954284667969,0,0,0,73,360,7.333333333333333,5.333333333333333,0,0,0,2207,0.5039359927177429,513.26416015625,661.3837280273438,0,,0.0,771,0,5.666666666666667,992,0,0
196,117.45455431938171,1,,11,682.3724365234375,4.3569440841674805,0,0,3,73,358,8.333333333333334,8.333333333333334,0,0,0,2249,0.5041919946670532,525.3073120117188,677.2489624023438,0,,0.0,820,0,5.666666666666667,983,0,0
197,118.06002020835876,2,,7,713.877197265625,4.354941368103027,0,0,0,81,395,7.333333333333333,6.333333333333333,0,0,0,2327,0.5037013292312622,549.365966796875,710.8120727539062,0,,0.0,850,0,5.666666666666667,992,0,0
198,118.66970467567444,0,,3,632.1318359375,4.485909938812256,0,0,2,69,348,8.0,0.0,0,0,0,2171,0.5038506388664246,490.11236572265625,628.3682861328125,0,,0.0,754,0,5.333333333333333,995,0,0
199,119.27827310562134,2,,5,662.3271484375,4.4184250831604,0,0,2,88,349,7.666666666666667,8.333333333333334,0,0,0,2234,0.5036799907684326,510.4682312011719,657.9721069335938,0,,0.0,787,0,5.666666666666667,1001,0,0
200,119.88710236549377,1,,9,738.9966430664062,4.385438442230225,0,0,1,92,417,7.666666666666667,9.0,0,0,0,2404,0.5039359927177429,564.8070068359375,735.0419311523438,0,,0.0,883,0,5.666666666666667,1001,0,0
201,120.49131679534912,0,,9,797.8494873046875,4.369129180908203,0,0,3,98,478,7.333333333333333,0.0,0,0,0,2499,0.503167986869812,598.4581909179688,789.1441040039062,1,,11.0,924,0,5.666666666666667,986,0,0
202,121.0905077457428,4,,6,774.9512939453125,4.236195087432861,0,0,0,110,454,7.333333333333333,6.666666666666667,0,0,0,2390,0.5041279792785645,584.0758056640625,771.011474609375,0,,0.0,851,0,6.0,965,0,0
203,121.68892288208008,3,,13,733.62939453125,4.293774604797363,0,0,3,76,389,8.0,11.666666666666666,0,0,0,2353,0.5035520195960999,561.6082153320312,727.936279296875,0,,0.0,866,0,5.666666666666667,1003,0,0
204,122.28916811943054,2,,4,753.084716796875,4.323155403137207,0,0,0,75,418,7.333333333333333,3.6666666666666665,0,0,0,2419,0.5046826601028442,580.6552124023438,750.0692749023438,0,,0.0,920,0,5.666666666666667,1000,0,0
205,122.88859152793884,2,,3,751.4085083007812,4.468986988067627,0,0,0,82,447,7.666666666666667,8.333333333333334,0,0,0,2476,0.5037013292312622,576.3045043945312,748.3336791992188,0,,0.0,916,0,5.333333333333333,1026,0,0
206,123.4880006313324,0,,4,707.404541015625,4.410200595855713,0,0,2,83,376,7.333333333333333,0.0,0,0,0,2363,0.50408536195755,547.0426025390625,703.2647705078125,0,,0.0,870,0,5.666666666666667,1028,0,0
207,124.09313201904297,2,,9,724.4668579101562,4.381383895874023,0,0,0,92,413,7.666666666666667,6.666666666666667,0,0,0,2327,0.5034453272819519,552.2822875976562,721.156005859375,0,,0.0,881,0,5.666666666666667,930,0,0
208,124.69797134399414,2,,8,801.1736450195312,4.367116451263428,0,0,0,108,469,7.333333333333333,7.666666666666667,0,0,0,2556,0.50408536195755,608.1073608398438,797.484375,0,,0.0,948,0,5.666666666666667,1021,0,0
209,125.31401467323303,4,,11,779.5540161132812,4.3600172996521,0,0,2,102,473,7.0,8.666666666666666,0,0,0,2445,0.5036799907684326,584.6784057617188,774.0361328125,0,,0.0,890,0,5.666666666666667,963,0,0
210,125.9137852191925,4,,8,806.9832153320312,4.356476783752441,0,0,1,99,498,7.333333333333333,7.0,0,0,0,2519,0.5041279792785645,606.8678588867188,802.2595825195312,0,,0.0,932,0,5.666666666666667,977,0,0
211,126.52375435829163,1,,8,807.1494140625,4.354708194732666,0,0,3,118,488,7.666666666666667,7.0,0,0,0,2522,0.5039573311805725,604.1825561523438,801.0994873046875,0,,0.0,925,0,5.666666666666667,979,0,0
212,127.12641167640686,3,,6,759.3329467773438,4.353824615478516,0,0,4,98,456,7.666666666666667,10.333333333333334,0,0,0,2400,0.5050453543663025,570.316162109375,752.7030639648438,0,,0.0,858,0,5.666666666666667,975,0,0
213,127.7254114151001,1,,9,750.6806030273438,4.3533830642700195,0,0,2,77,422,7.666666666666667,9.0,0,0,0,2420,0.5035093426704407,575.0057373046875,746.0736083984375,0,,0.0,894,0,5.666666666666667,1015,0,0
214,128.3238000869751,2,,9,751.0682983398438,4.353161811828613,0,0,1,109,464,7.0,8.0,0,0,0,2377,0.5037440061569214,563.6371459960938,746.5977783203125,0,,0.0,811,0,5.666666666666667,981,0,0
215,128.9220609664917,2,,12,824.8267211914062,4.353051662445068,0,0,2,111,480,8.333333333333334,7.0,0,0,0,2584,0.5032533407211304,621.4745483398438,819.3704223632812,0,,0.0,988,0,5.666666666666667,989,0,0
216,129.52122282981873,1,,4,773.7443237304688,4.352996349334717,0,0,1,86,432,7.666666666666667,8.333333333333334,0,0,0,2480,0.5042773485183716,590.8890380859375,766.90478515625,1,,10.333333333333334,937,0,5.666666666666667,1018,0,0
217,130.11961889266968,1,,6,767.5516967773438,4.352969169616699,0,0,0,102,452,8.0,8.333333333333334,0,0,0,2438,0.5035733580589294,582.9600219726562,764.18115234375,0,,0.0,898,0,5.666666666666667,979,0,0
218,130.71952986717224,0,,11,763.5120849609375,4.352955341339111,0,0,2,88,446,7.333333333333333,0.0,0,0,0,2432,0.504149317741394,579.8890991210938,758.7548217773438,0,,0.0,894,0,5.666666666666667,991,0,0
219,131.31790494918823,4,,10,730.7835083007812,4.352948188781738,0,0,2,81,431,7.333333333333333,8.0,0,0,0,2324,0.5035733580589294,553.3281860351562,725.6947021484375,0,,0.0,837,0,5.666666666666667,959,0,0
220,131.93042659759521,4,,5,752.1776123046875,4.352944374084473,0,0,1,90,453,7.666666666666667,6.0,0,0,0,2384,0.5040640234947205,569.3660278320312,747.8363647460938,0,,0.0,859,0,5.666666666666667,972,0,0
221,132.5289044380188,0,,7,799.4387817382812,4.35294246673584,0,0,0,107,502,7.333333333333333,0.0,0,0,0,2499,0.5035306811332703,601.8081665039062,795.9119262695312,0,,0.0,898,0,5.666666666666667,985,0,0
222,133.13991618156433,2,,11,768.4221801757812,4.352941989898682,0,0,1,107,445,7.333333333333333,6.666666666666667,0,0,0,2456,0.5040640234947205,581.6358642578125,763.9702758789062,0,,0.0,886,0,5.666666666666667,1004,0,0
