Counter,Time,PM2.5,PM10
977,587.702207326889,0.5,0.5
979,588.899409532547,0.5,0.5
981,590.0962355136871,0.5,0.5
983,591.2947580814362,0.5,0.5
985,592.4930205345154,0.5,0.5
987,593.6899878978729,0.4,0.4
989,594.8984935283661,0.5,0.5
991,596.1078593730927,0.5,0.5
993,597.3211345672607,0.5,0.5
995,598.5194892883301,0.5,0.6
997,599.7165031433105,0.5,0.6
999,600.913610458374,0.5,0.6
1001,602.1104815006256,0.5,0.6
1003,603.3143644332886,0.5,0.6
1005,604.5382413864136,0.5,0.6
1007,605.7703762054443,0.5,0.7
1009,607.0101406574249,0.6,0.8
1011,608.233606338501,0.6,0.8
1013,609.4331569671631,0.6,0.8
1015,610.7227153778076,0.6,0.9
1017,611.9560315608978,0.6,0.9
1019,613.1761569976807,0.6,0.9
1021,614.3739538192749,0.6,0.9
1023,615.5818014144897,0.6,0.9
1025,616.8052632808685,0.6,0.9
1027,618.0227282047272,0.6,0.9
1029,619.2327725887299,0.6,0.9
1031,620.4527127742767,0.6,0.9
1033,621.6587657928467,0.6,0.9
1035,622.8638908863068,0.7,0.9
1037,624.0605013370514,0.6,0.9
1039,625.277586221695,0.6,0.9
1041,626.5012278556824,0.6,0.9
1043,627.7502505779266,0.6,0.9
1045,628.9684307575226,0.7,0.9
1047,630.1679339408875,0.7,0.9
1049,631.3725306987762,0.6,0.7
1051,632.570307970047,0.6,0.7
1053,633.7739708423615,0.6,0.7
1055,634.9703772068024,0.6,0.7
1057,636.1751770973206,0.6,0.7
1059,637.3778293132782,0.6,0.7
1061,638.5744342803955,0.6,0.7
1063,639.7781977653503,0.5,0.7
1065,640.977043390274,0.6,0.7
1067,642.175772190094,0.5,0.6
1069,643.4413573741913,0.5,0.6
1071,644.6693232059479,0.5,0.6
1073,645.8840639591217,0.5,0.5
1075,647.0823349952698,0.5,0.6
1077,648.3055367469788,0.5,0.6
1079,649.5140111446381,0.5,0.6
1081,650.7346749305725,0.5,0.6
1083,651.9319260120392,0.5,0.6
1085,653.1286656856537,0.5,0.7
1087,654.3397645950317,0.5,0.7
1089,655.5690653324127,0.5,0.7
1091,656.7794404029846,0.5,0.7
